species,charge_e,x_A,y_A,z_A
Br,-1.0000000000,-8.0283508320,-16.2139486890,10.8093001945
Br,-1.0000000000,10.8092993858,-16.2139486924,8.0283520009
Br,-1.0000000000,-16.2139484754,-8.0283515456,10.8093001794
Br,-1.0000000000,16.2139490840,10.8092986965,8.0283524178
Br,-1.0000000000,10.8092994876,-8.0283515641,-16.2139490684
Br,-1.0000000000,-8.0283508453,10.8092985416,16.2139500573
Br,-1.0000000000,8.0283513495,-16.2139487578,10.8093002534
Br,-1.0000000000,-10.8092986851,8.0283506620,16.2139501567
Br,-1.0000000000,16.2139490032,-10.8092991647,8.0283523858
Br,-1.0000000000,16.2139491155,8.0283505965,10.8093003547
Br,-1.0000000000,-10.8092986261,-8.0283515899,16.2139499128
Br,-1.0000000000,16.2139489046,-8.0283514467,10.8093003348
Br,-1.0000000000,8.0283513359,10.8092985507,16.2139502460
Br,-1.0000000000,-8.0283509262,-10.8092993196,16.2139500253
Br,-1.0000000000,10.8092995682,8.0283507279,16.2139502603
Br,-1.0000000000,8.0283512551,-10.8092993105,16.2139502141
Br,-1.0000000000,10.8092996273,-8.0283515240,16.2139500164
Br,-1.0000000000,-13.5902468292,16.2139479547,0.0000005028
Br,-1.0000000000,-16.2139484412,13.5902463022,0.0000005164
Br,-1.0000000000,0.0000002873,16.2139480397,-13.5902473928
Br,-1.0000000000,16.2139489389,13.5902464011,0.0000006718
Br,-1.0000000000,0.0000004417,13.5902462641,-16.2139490883
Br,-1.0000000000,-16.2139484296,-0.0000003597,-13.5902471435
Br,-1.0000000000,13.5902474960,16.2139481552,0.0000006511
Br,-1.0000000000,-16.2139483920,-13.5902473768,0.0000004724
Br,-1.0000000000,-13.5902469504,-16.2139488371,0.0000004549
Br,-1.0000000000,16.2139489504,-0.0000002608,-13.5902469881
Br,-1.0000000000,13.5902473747,-16.2139486365,0.0000006032
Br,-1.0000000000,-13.5902470976,-0.0000004858,-16.2139489583
Br,-1.0000000000,0.0000002210,-13.5902472063,-16.2139489082
Br,-1.0000000000,0.0000001660,-16.2139487520,-13.5902474408
Br,-1.0000000000,13.5902472279,-0.0000003632,-16.2139489399
Br,-1.0000000000,16.2139489880,-13.5902472780,0.0000006278
Br,-1.0000000000,0.0000005815,13.5902463042,16.2139499965
Br,-1.0000000000,0.0000004197,16.2139479425,13.5902487864
Br,-1.0000000000,-16.2139483220,-0.0000004612,13.5902486071
Br,-1.0000000000,-13.5902469579,-0.0000004458,16.2139501265
Br,-1.0000000000,0.0000002984,-16.2139488492,13.5902487384
Br,-1.0000000000,0.0000003607,-13.5902471662,16.2139501766
Br,-1.0000000000,13.5902473676,-0.0000003231,16.2139501449
Br,-1.0000000000,16.2139490581,-0.0000003624,13.5902487625
Sn,4.0000000000,-0.0000000808,-21.6185978612,-0.0000000320
Sn,4.0000000000,0.0000000808,21.6185978612,0.0000000320
Sn,4.0000000000,21.6185982534,0.0000000659,0.0000001036
Sn,4.0000000000,-21.6185982534,-0.0000000659,-0.0000001036
Sn,4.0000000000,-0.0000000932,-0.0000000267,-21.6185993899
Sn,4.0000000000,0.0000000932,0.0000000267,21.6185993899
Br,-1.0000000000,-16.2139484280,13.4329995236,-5.4046493007
Br,-1.0000000000,-13.4330000498,16.2139480341,-5.4046493367
Br,-1.0000000000,-16.2139483815,13.4329995369,5.4046503943
Br,-1.0000000000,-13.4330000032,16.2139480475,5.4046503582
Br,-1.0000000000,-5.4046493479,13.4329995432,-16.2139489438
Br,-1.0000000000,16.2139489520,13.4329996224,-5.4046491453
Br,-1.0000000000,5.4046497787,13.4329995761,-16.2139488920
Br,-1.0000000000,-5.4046493179,16.2139480048,-13.4330010047
Br,-1.0000000000,-13.4330001710,-16.2139487576,-5.4046493846
Br,-1.0000000000,5.4046498088,16.2139480378,-13.4330009529
Br,-1.0000000000,-13.4330001368,5.4046490902,-16.2139490476
Br,-1.0000000000,16.2139489986,13.4329996358,5.4046505497
Br,-1.0000000000,13.4330013621,16.2139480771,-5.4046491872
Br,-1.0000000000,-13.4330001245,-16.2139487442,5.4046503103
Br,-1.0000000000,-5.4046490161,16.2139478751,13.4330017070
Br,-1.0000000000,-16.2139484850,5.4046490413,-13.4330010725
Br,-1.0000000000,-13.4330001772,-5.4046498404,-16.2139490636
Br,-1.0000000000,-16.2139481832,5.4046489116,13.4330016392
Br,-1.0000000000,-16.2139483696,-13.4330013391,-5.4046494253
Br,-1.0000000000,16.2139488950,5.4046491401,-13.4330009171
Br,-1.0000000000,-16.2139485254,-5.4046498893,-13.4330010884
Br,-1.0000000000,5.4046501106,16.2139479081,13.4330017588
Br,-1.0000000000,13.4330014087,16.2139480904,5.4046505077
Br,-1.0000000000,-5.4046494392,-16.2139487869,-13.4330010526
Br,-1.0000000000,5.4046496875,-16.2139487540,-13.4330010008
Br,-1.0000000000,13.4330012409,-16.2139487147,-5.4046492352
Br,-1.0000000000,-16.2139483230,-13.4330013258,5.4046502696
Br,-1.0000000000,-5.4046492082,13.4329995832,16.2139501410
Br,-1.0000000000,16.2139488546,-5.4046497904,-13.4330009331
Br,-1.0000000000,-16.2139482236,-5.4046500190,13.4330016232
Br,-1.0000000000,13.4330012751,5.4046491331,-16.2139488982
Br,-1.0000000000,-13.4329999970,5.4046491303,16.2139500372
Br,-1.0000000000,16.2139490104,-13.4330012403,-5.4046492699
Br,-1.0000000000,5.4046499185,13.4329996162,16.2139501928
Br,-1.0000000000,13.4330012347,-5.4046497975,-16.2139489141
Br,-1.0000000000,13.4330012875,-16.2139487013,5.4046504597
Br,-1.0000000000,-5.4046492895,-13.4330013195,-16.2139490685
Br,-1.0000000000,-13.4330000375,-5.4046498003,16.2139500212
Br,-1.0000000000,-5.4046491373,-16.2139489166,13.4330016590
Br,-1.0000000000,5.4046498372,-13.4330012866,-16.2139490167
Br,-1.0000000000,16.2139490570,-13.4330012269,5.4046504250
Br,-1.0000000000,5.4046499893,-16.2139488837,13.4330017108
Br,-1.0000000000,16.2139491969,5.4046490104,13.4330017946
Br,-1.0000000000,16.2139491564,-5.4046499201,13.4330017786
Br,-1.0000000000,-5.4046491498,-13.4330012795,16.2139500163
Br,-1.0000000000,13.4330014149,5.4046491732,16.2139501866
Br,-1.0000000000,5.4046499769,-13.4330012465,16.2139500681
Br,-1.0000000000,13.4330013745,-5.4046497574,16.2139501707
Br,-1.0000000000,0.0000004199,21.6185974391,-2.6237004824
Br,-1.0000000000,-2.6237011543,21.6185975084,0.0000005510
Br,-1.0000000000,2.6237022714,21.6185974836,0.0000006062
Br,-1.0000000000,0.0000003306,21.6185975148,2.6237021819
Br,-1.0000000000,-21.6185979143,-0.0000004880,-2.6237006180
Br,-1.0000000000,-21.6185979175,2.6237010455,0.0000004603
Br,-1.0000000000,-21.6185979485,-2.6237021028,0.0000003648
Br,-1.0000000000,-21.6185980036,-0.0000004123,2.6237020463
Br,-1.0000000000,-2.6237013160,-21.6185982139,0.0000004871
Br,-1.0000000000,0.0000001689,-21.6185982076,2.6237021179
Br,-1.0000000000,21.6185985031,-0.0000002805,2.6237022535
Br,-1.0000000000,0.0000002427,2.6237010847,-21.6185988260
Br,-1.0000000000,-2.6237013283,-0.0000003794,-21.6185988708
Br,-1.0000000000,2.6237020974,-0.0000004043,-21.6185988156
Br,-1.0000000000,0.0000002117,-2.6237020636,-21.6185989215
Br,-1.0000000000,-2.6237011420,-0.0000003260,21.6185999089
Br,-1.0000000000,0.0000004291,2.6237011381,21.6185999538
Br,-1.0000000000,0.0000003980,-2.6237020102,21.6185998583
Br,-1.0000000000,2.6237022837,-0.0000003508,21.6185999641
Br,-1.0000000000,-10.8092987410,18.9948957913,0.0000004485
Br,-1.0000000000,-18.9948960224,10.8092984871,0.0000004866
Br,-1.0000000000,0.0000003391,18.9948958109,-10.8092991946
Br,-1.0000000000,10.8092995123,18.9948958572,0.0000005521
Br,-1.0000000000,-18.9948961094,-0.0000004568,-10.8092992243
Br,-1.0000000000,-18.9948961032,-10.8092993740,0.0000004547
Br,-1.0000000000,0.0000004322,18.9948958376,10.8093001953
Br,-1.0000000000,-18.9948960162,-0.0000004301,10.8093001656
Br,-1.0000000000,-10.8092988716,-18.9948967827,0.0000004801
Br,-1.0000000000,0.0000002085,-18.9948967631,-10.8092991630
Br,-1.0000000000,18.9948970586,10.8092986437,0.0000006386
Br,-1.0000000000,10.8092993817,-18.9948967168,0.0000005837
Br,-1.0000000000,0.0000001970,10.8092985575,-18.9948972240
Br,-1.0000000000,18.9948969716,-0.0000003002,-10.8092990723
Br,-1.0000000000,18.9948969778,-10.8092992174,0.0000006066
Br,-1.0000000000,-10.8092989701,-0.0000004061,-18.9948972918
Br,-1.0000000000,10.8092992833,-0.0000003402,-18.9948971882
Br,-1.0000000000,0.0000001162,-10.8092993037,-18.9948972560
Br,-1.0000000000,0.0000003016,-18.9948967364,10.8093002269
Br,-1.0000000000,18.9948970648,-0.0000002735,10.8093003176
Br,-1.0000000000,0.0000004727,10.8092985352,18.9948988914
Br,-1.0000000000,-10.8092986944,-0.0000004283,18.9948988237
Br,-1.0000000000,0.0000003918,-10.8092993259,18.9948988595
Br,-1.0000000000,10.8092995589,-0.0000003624,18.9948989273
Cs,1.0000000000,-8.1069739063,18.9162727112,-8.1069743114
Cs,1.0000000000,-18.9162730734,8.1069737477,-8.1069743792
Cs,1.0000000000,8.1069745982,18.9162729839,-8.1069739526
Cs,1.0000000000,-8.1069739489,18.9162728549,8.1069753882
Cs,1.0000000000,-18.9162731409,-8.1069745197,-8.1069741528
Cs,1.0000000000,-8.1069740547,-18.9162734173,-8.1069741170
Cs,1.0000000000,-18.9162731160,8.1069738914,8.1069753204
Cs,1.0000000000,8.1069743463,-18.9162734031,-8.1069742070
Cs,1.0000000000,8.1069745168,18.9162728018,8.1069754740
Cs,1.0000000000,18.9162736845,8.1069740862,-8.1069739168
Cs,1.0000000000,18.9162735134,-8.1069744396,-8.1069741393
Cs,1.0000000000,-18.9162729402,-8.1069748263,8.1069753466
Cs,1.0000000000,8.1069745112,8.1069740399,-18.9162736636
Cs,1.0000000000,-8.1069739933,8.1069737673,-18.9162740223
Cs,1.0000000000,-8.1069740608,-8.1069745001,-18.9162737960
