species,charge_e,x_A,y_A,z_A
I,-1.0000000000,-2.7419428599,0.0000000025,-22.6609612794
I,-1.0000000000,-2.7419430788,0.0000000923,22.6609612626
I,-1.0000000000,0.0000002069,-2.7419431082,-22.6609612999
I,-1.0000000000,-22.6609614413,-0.0000000871,-2.7419427850
I,-1.0000000000,-22.6609614478,2.7419430311,0.0000002330
I,-1.0000000000,-22.6609614672,-0.0000000756,2.7419431003
I,-1.0000000000,-22.6609614620,-2.7419431954,0.0000000770
I,-1.0000000000,22.6609616518,0.0000001886,2.7419428886
I,-1.0000000000,22.6609616570,-2.7419429312,-0.0000001347
I,-1.0000000000,22.6609616776,0.0000001772,-2.7419429968
I,-1.0000000000,22.6609616712,2.7419432953,0.0000000213
I,-1.0000000000,-0.0000000377,-22.6609620382,2.7419429481
I,-1.0000000000,2.7419430529,-22.6609620284,0.0000000585
I,-1.0000000000,-0.0000000119,-22.6609620497,-2.7419429373
I,-1.0000000000,-2.7419430994,-22.6609620473,-0.0000000548
I,-1.0000000000,-11.3304805780,-0.0000000545,-19.9190182236
I,-1.0000000000,-19.9190183218,-0.0000000883,-11.3304804247
I,-1.0000000000,11.3304807884,0.0000001560,19.9190183272
I,-1.0000000000,19.9190185354,0.0000002020,11.3304805213
I,-1.0000000000,0.0000002667,11.3304810589,-19.9190182533
I,-1.0000000000,-19.9190183116,11.3304809816,0.0000002340
I,-1.0000000000,-11.3304807710,0.0000000239,19.9190184330
I,-1.0000000000,11.3304809815,0.0000000776,-19.9190183295
I,-1.0000000000,0.0000001367,-11.3304810358,-19.9190182997
I,-1.0000000000,-0.0000000563,-11.3304809574,19.9190183569
I,-1.0000000000,-19.9190184313,-0.0000000433,11.3304808463
I,-1.0000000000,19.9190185251,-11.3304808678,-0.0000001374
I,-1.0000000000,0.0000000737,11.3304811373,19.9190184033
I,-1.0000000000,19.9190186448,0.0000001571,-11.3304807497
I,-1.0000000000,-19.9190184415,-11.3304811131,0.0000001876
I,-1.0000000000,0.0000000364,-19.9190189540,-11.3304805547
I,-1.0000000000,-11.3304805522,19.9190189654,0.0000000705
I,-1.0000000000,11.3304807615,-19.9190188654,0.0000000279
I,-1.0000000000,-0.0000000730,-19.9190189090,11.3304807163
I,-1.0000000000,19.9190186551,11.3304812269,-0.0000000910
I,-1.0000000000,0.0000002822,19.9190190089,-11.3304806180
I,-1.0000000000,0.0000001728,19.9190190539,11.3304806530
I,-1.0000000000,-11.3304807980,-19.9190189976,0.0000001337
I,-1.0000000000,11.3304810072,19.9190190975,-0.0000000354
Cs,1.0000000000,-8.4978606015,8.4978610163,-19.8283412278
Cs,1.0000000000,-8.4978606885,-8.4978610997,-19.8283412604
Cs,1.0000000000,8.4978608258,-8.4978609071,19.8283413321
Cs,1.0000000000,-19.8283414359,8.4978609727,-8.4978605394
Cs,1.0000000000,-8.4978608942,-8.4978609920,19.8283413958
Cs,1.0000000000,8.4978610188,-8.4978609941,-19.8283413508
Cs,1.0000000000,-8.4978607872,8.4978610821,19.8283414314
Cs,1.0000000000,-19.8283415230,-8.4978611432,-8.4978605720
Cs,1.0000000000,8.4978609145,8.4978611937,19.8283413617
Cs,1.0000000000,8.4978611104,8.4978611041,-19.8283413221
Cs,1.0000000000,-19.8283415122,8.4978609936,8.4978608488
Cs,1.0000000000,19.8283416602,-8.4978608635,8.4978606436
Cs,1.0000000000,-19.8283416192,-8.4978610805,8.4978608132
Cs,1.0000000000,19.8283417438,-8.4978609056,-8.4978607683
Cs,1.0000000000,19.8283417489,8.4978612373,8.4978606732
Cs,1.0000000000,-8.4978605912,19.8283420861,-8.4978605691
Cs,1.0000000000,8.4978608155,-19.8283419769,8.4978606734
Cs,1.0000000000,19.8283418354,8.4978611926,-8.4978607395
Cs,1.0000000000,8.4978608991,-19.8283420190,-8.4978607385
Cs,1.0000000000,-8.4978606674,19.8283421070,8.4978608191
Cs,1.0000000000,-8.4978608082,-19.8283421245,-8.4978606481
Cs,1.0000000000,-8.4978609044,-19.8283420618,8.4978607371
Cs,1.0000000000,8.4978611206,19.8283421739,-8.4978606634
Cs,1.0000000000,8.4978610342,19.8283422185,8.4978607494
I,-1.0000000000,-19.7376624983,5.6652404370,-11.3304805493
I,-1.0000000000,-19.7376625633,-5.6652406104,-11.3304805725
I,-1.0000000000,-19.7376626077,5.6652404819,11.3304807217
I,-1.0000000000,19.7376627210,-5.6652403395,11.3304806451
I,-1.0000000000,-19.7376626727,-5.6652405655,11.3304806985
I,-1.0000000000,19.7376628305,-5.6652403845,-11.3304806259
I,-1.0000000000,19.7376627860,5.6652407078,11.3304806683
I,-1.0000000000,19.7376628954,5.6652406629,-11.3304806027
I,-1.0000000000,-5.6652401168,19.7376631768,-11.3304804511
I,-1.0000000000,5.6652403295,-19.7376630973,11.3304805542
I,-1.0000000000,-5.6652404502,-19.7376631634,11.3304806072
I,-1.0000000000,5.6652404389,-19.7376631423,-11.3304807168
I,-1.0000000000,-5.6652403408,-19.7376632083,-11.3304806639
I,-1.0000000000,5.6652406629,19.7376632429,-11.3304805040
I,-1.0000000000,-5.6652402263,19.7376632217,11.3304808199
I,-1.0000000000,5.6652405535,19.7376632878,11.3304807670
I,-1.0000000000,-5.6652401204,11.3304810344,-19.7376635480
I,-1.0000000000,-19.7376636155,11.3304809783,-5.6652402257
I,-1.0000000000,5.6652403408,-11.3304809272,19.7376636415
I,-1.0000000000,-5.6652402504,-11.3304810602,-19.7376635944
I,-1.0000000000,-19.7376636703,11.3304810008,5.6652404098
I,-1.0000000000,5.6652405293,-11.3304809942,-19.7376636474
I,-1.0000000000,-5.6652404389,-11.3304809932,19.7376636945
I,-1.0000000000,5.6652406593,11.3304811005,-19.7376636010
I,-1.0000000000,19.7376638365,-11.3304808660,5.6652403256
I,-1.0000000000,-5.6652403089,11.3304811015,19.7376637409
I,-1.0000000000,-19.7376637455,-11.3304811163,-5.6652402721
I,-1.0000000000,19.7376638912,-11.3304808884,-5.6652403099
I,-1.0000000000,5.6652404708,11.3304811675,19.7376636879
I,-1.0000000000,-19.7376638003,-11.3304810939,5.6652403634
I,-1.0000000000,-11.3304805311,5.6652404694,-19.7376641030
I,-1.0000000000,-11.3304805961,-5.6652405780,-19.7376641262
I,-1.0000000000,11.3304807569,-5.6652403695,19.7376641942
I,-1.0000000000,19.7376639665,11.3304812287,5.6652403720
I,-1.0000000000,19.7376640212,11.3304812062,-5.6652402635
I,-1.0000000000,11.3304808219,5.6652406779,19.7376642174
I,-1.0000000000,-11.3304807376,5.6652405457,19.7376643233
I,-1.0000000000,-11.3304808026,-5.6652405016,19.7376643001
I,-1.0000000000,11.3304809634,-5.6652404459,-19.7376642321
I,-1.0000000000,11.3304810284,5.6652406015,-19.7376642089
I,-1.0000000000,-11.3304805283,19.7376648719,-5.6652401034
I,-1.0000000000,11.3304807542,-19.7376647559,5.6652402001
I,-1.0000000000,11.3304808089,-19.7376647783,-5.6652404354
I,-1.0000000000,-11.3304805830,19.7376648943,5.6652405321
I,-1.0000000000,-11.3304807506,-19.7376649105,-5.6652403295
I,-1.0000000000,-11.3304808053,-19.7376648880,5.6652403060
I,-1.0000000000,11.3304810312,19.7376650040,-5.6652402092
I,-1.0000000000,11.3304809765,19.7376650265,5.6652404263
I,-1.0000000000,-5.6652401921,-2.9232989403,-22.6609611330
I,-1.0000000000,-2.9232986093,5.6652405083,-22.6609611323
I,-1.0000000000,-22.6609614003,2.9232971182,-5.6652402302
I,-1.0000000000,-22.6609614380,-2.9232972889,-5.6652400969
I,-1.0000000000,-22.6609614079,5.6652404347,-2.9232968948
I,-1.0000000000,-2.9232986743,-5.6652405390,-22.6609611555
I,-1.0000000000,-5.6652401561,2.9232988639,-22.6609612530
I,-1.0000000000,-22.6609614203,5.6652404482,2.9232972209
I,-1.0000000000,2.9232988320,-5.6652404109,22.6609612282
I,-1.0000000000,-22.6609614551,2.9232971406,5.6652404053
I,-1.0000000000,5.6652405876,-2.9232988743,-22.6609611859
I,-1.0000000000,5.6652404048,2.9232990198,22.6609612361
I,-1.0000000000,-22.6609614729,-5.6652406126,-2.9232969180
I,-1.0000000000,-5.6652403750,2.9232989537,22.6609612891
I,-1.0000000000,2.9232988970,5.6652406365,22.6609612514
I,-1.0000000000,-22.6609614853,-5.6652405991,2.9232971977
I,-1.0000000000,-22.6609614927,-2.9232972664,5.6652405386
I,-1.0000000000,2.9232991159,5.6652405466,-22.6609612907
I,-1.0000000000,2.9232990509,-5.6652405007,-22.6609613139
I,-1.0000000000,22.6609616262,-2.9232970022,5.6652403269
I,-1.0000000000,5.6652406237,2.9232989299,-22.6609613059
I,-1.0000000000,22.6609616337,-5.6652403349,2.9232969860
I,-1.0000000000,22.6609616461,-5.6652403484,-2.9232971297
I,-1.0000000000,22.6609616809,-2.9232970246,-5.6652403086
I,-1.0000000000,22.6609616639,2.9232974049,5.6652401936
I,-1.0000000000,22.6609616987,5.6652407125,2.9232970092
I,-1.0000000000,22.6609617186,2.9232973824,-5.6652404419
I,-1.0000000000,22.6609617111,5.6652406990,-2.9232971065
I,-1.0000000000,2.9232976942,-22.6609620091,5.6652402344
I,-1.0000000000,5.6652403549,-22.6609619966,2.9232976004
I,-1.0000000000,5.6652403853,-22.6609620194,-2.9232976527
I,-1.0000000000,-2.9232977332,-22.6609620679,-5.6652402273
I,-1.0000000000,2.9232977489,-22.6609620316,-5.6652404011
I,-1.0000000000,-2.9232977880,-22.6609620454,5.6652404082
I,-1.0000000000,-5.6652404249,-22.6609620626,2.9232976534
I,-1.0000000000,-5.6652403945,-22.6609620855,-2.9232975998
Ti,4.0000000000,-16.9957185739,0.0000006965,-16.9957207498
Ti,4.0000000000,-16.9957187380,0.0000007638,16.9957211567
Ti,4.0000000000,0.0000000391,16.9957204834,-16.9957203235
Ti,4.0000000000,-5.6652379788,-22.6609613097,-5.6652402136
Ti,4.0000000000,-5.6652380336,-22.6609612872,5.6652404219
Ti,4.0000000000,22.6609614789,5.6652395907,-5.6652398170
Ti,4.0000000000,5.6652402963,-5.6652403475,22.6609611890
Ti,4.0000000000,-22.6609616401,5.6652393264,-5.6652396053
Ti,4.0000000000,-5.6652401996,5.6652405439,-22.6609612769
Ti,4.0000000000,-5.6652404835,-5.6652404136,22.6609612419
Ti,4.0000000000,5.6652403613,5.6652406998,22.6609612122
Ti,4.0000000000,-5.6652402646,-5.6652405035,-22.6609613001
Ti,4.0000000000,-5.6652404185,5.6652406337,22.6609612651
Ti,4.0000000000,22.6609614241,5.6652396131,5.6652408185
Ti,4.0000000000,5.6652405151,-5.6652404374,-22.6609613531
Ti,4.0000000000,-0.0000001251,16.9957205508,16.9957215830
Ti,4.0000000000,5.6652405801,5.6652406099,-22.6609613299
Ti,4.0000000000,22.6609614139,-5.6652414567,-5.6652398402
Ti,4.0000000000,-22.6609616948,5.6652393489,5.6652410302
Ti,4.0000000000,16.9957211204,-16.9957213737,-0.0000001582
Ti,4.0000000000,22.6609613591,-5.6652414342,5.6652407953
Ti,4.0000000000,-16.9957210238,16.9957215701,0.0000000702
Ti,4.0000000000,5.6652427462,-22.6609612212,5.6652403690
Ti,4.0000000000,5.6652428009,-22.6609612436,-5.6652402665
Ti,4.0000000000,-22.6609617051,-5.6652417209,-5.6652396285
Ti,4.0000000000,-16.9957212188,-16.9957215719,0.0000000006
Ti,4.0000000000,-0.0000001559,-16.9957226586,-16.9957203931
Ti,4.0000000000,16.9957213154,16.9957217683,-0.0000000886
Ti,4.0000000000,-22.6609617598,-5.6652416984,5.6652410070
Ti,4.0000000000,-0.0000003200,-16.9957225912,16.9957215134
Ti,4.0000000000,16.9957236012,0.0000009620,16.9957209980
Ti,4.0000000000,16.9957237654,0.0000008946,-16.9957209086
I,-1.0000000000,-16.9957209707,2.7419425140,-16.9957207527
I,-1.0000000000,-16.9957209983,-2.7419426634,-16.9957209000
I,-1.0000000000,16.9957211767,-2.7419423978,16.9957208477
I,-1.0000000000,-16.9957211625,-2.7419425960,16.9957210065
I,-1.0000000000,16.9957212043,2.7419427796,16.9957209951
I,-1.0000000000,-16.9957209416,16.9957215208,-2.7419411907
I,-1.0000000000,-16.9957211349,2.7419425814,16.9957211539
I,-1.0000000000,16.9957213685,2.7419427122,-16.9957209114
I,-1.0000000000,-16.9957209767,16.9957215223,2.7419415021
I,-1.0000000000,16.9957211675,-16.9957214216,2.7419412737
I,-1.0000000000,16.9957213409,-2.7419424652,-16.9957210588
I,-1.0000000000,16.9957212027,-16.9957214230,-2.7419414190
I,-1.0000000000,-2.7419431605,-16.9957215133,16.9957209124
I,-1.0000000000,-2.7419428014,16.9957215613,-16.9957209245
I,-1.0000000000,2.7419431912,-16.9957215394,-16.9957208874
I,-1.0000000000,-16.9957211365,-16.9957216212,-2.7419412603
I,-1.0000000000,2.7419433862,16.9957216026,-16.9957208178
I,-1.0000000000,2.7419430271,-16.9957214720,16.9957210191
I,-1.0000000000,-16.9957211717,-16.9957216198,2.7419414325
I,-1.0000000000,-2.7419429964,-16.9957215807,-16.9957209941
I,-1.0000000000,-2.7419429656,16.9957216287,16.9957209820
I,-1.0000000000,2.7419432221,16.9957216700,16.9957210887
I,-1.0000000000,16.9957213625,16.9957217204,2.7419413433
I,-1.0000000000,16.9957213977,16.9957217190,-2.7419413494
I,-1.0000000000,-8.5885374874,-0.0000000447,-22.6609611132
I,-1.0000000000,8.5885377009,0.0000001584,22.6609612097
I,-1.0000000000,0.0000001562,-8.5885379291,-22.6609611670
I,-1.0000000000,-22.6609614125,-0.0000000981,-8.5885375352
I,-1.0000000000,0.0000002719,8.5885379391,-22.6609612767
I,-1.0000000000,0.0000000531,8.5885380290,22.6609612653
I,-1.0000000000,8.5885379198,0.0000000685,-22.6609613323
I,-1.0000000000,-22.6609613970,8.5885378519,0.0000001002
I,-1.0000000000,-22.6609614961,-0.0000000646,8.5885378505
I,-1.0000000000,22.6609616229,0.0000001996,8.5885376388
I,-1.0000000000,22.6609616062,-8.5885377520,-0.0000000019
I,-1.0000000000,-22.6609615128,-8.5885380163,0.0000002098
I,-1.0000000000,22.6609617065,0.0000001661,-8.5885377469
I,-1.0000000000,22.6609617220,8.5885381162,-0.0000001115
I,-1.0000000000,8.5885376804,-22.6609619812,-0.0000001077
I,-1.0000000000,-0.0000000666,-22.6609620272,8.5885376982
I,-1.0000000000,0.0000000170,-22.6609620607,-8.5885376874
I,-1.0000000000,-8.5885377268,-22.6609620944,0.0000001114
Cs,1.0000000000,-14.1631004396,14.1631009881,-14.1631004222
Cs,1.0000000000,14.1631006639,-14.1631008789,14.1631005264
Cs,1.0000000000,-14.1631004757,2.8326199211,-19.8283412218
Cs,1.0000000000,-14.1631006108,-14.1631011005,-14.1631004854
Cs,1.0000000000,-14.1631005141,-2.8326200753,-19.8283412394
Cs,1.0000000000,-14.1631005748,14.1631010358,14.1631007079
Cs,1.0000000000,14.1631008065,-14.1631009478,-14.1631006274
Cs,1.0000000000,-19.8283414447,2.8326199219,-14.1631004346
Cs,1.0000000000,-14.1631007433,-14.1631010553,14.1631006439
Cs,1.0000000000,14.1631007073,-2.8326198331,19.8283413023
Cs,1.0000000000,-19.8283414677,-2.8326200987,-14.1631004454
Cs,1.0000000000,14.1631007303,2.8326201874,19.8283413131
Cs,1.0000000000,14.1631008368,14.1631011945,14.1631005867
Cs,1.0000000000,14.1631009595,14.1631011674,-14.1631005702
Cs,1.0000000000,-2.8326196309,14.1631010345,-19.8283412515
Cs,1.0000000000,-14.1631006687,2.8326200081,19.8283414611
Cs,1.0000000000,-14.1631007100,-2.8326199858,19.8283414443
Cs,1.0000000000,14.1631008930,-2.8326198989,-19.8283413569
Cs,1.0000000000,2.8326198626,-14.1631009465,19.8283413320
Cs,1.0000000000,19.8283416610,-2.8326198098,14.1631005083
Cs,1.0000000000,14.1631009360,2.8326200798,-19.8283413431
Cs,1.0000000000,-2.8326197994,-14.1631010566,-19.8283413156
Cs,1.0000000000,2.8326202212,14.1631010611,-19.8283412669
Cs,1.0000000000,2.8326200483,-14.1631010123,-19.8283413271
Cs,1.0000000000,-2.8326199953,-14.1631009671,19.8283413682
Cs,1.0000000000,-19.8283415674,2.8326199490,14.1631007222
Cs,1.0000000000,19.8283416994,2.8326201867,14.1631005260
Cs,1.0000000000,-19.8283414345,14.1631009917,-2.8326197759
Cs,1.0000000000,-19.8283416103,-2.8326200297,14.1631007084
Cs,1.0000000000,-19.8283414477,14.1631009739,2.8326201099
Cs,1.0000000000,-2.8326198240,14.1631011215,19.8283414314
Cs,1.0000000000,19.8283417934,-2.8326198550,-14.1631006210
Cs,1.0000000000,2.8326200156,14.1631011687,19.8283413893
Cs,1.0000000000,19.8283416507,-14.1631008796,2.8326198496
Cs,1.0000000000,19.8283418347,2.8326201389,-14.1631006042
Cs,1.0000000000,19.8283416736,-14.1631008799,-2.8326200087
Cs,1.0000000000,-19.8283415875,-14.1631011235,-2.8326198331
Cs,1.0000000000,-14.1631004706,19.8283420640,-2.8326197803
Cs,1.0000000000,-2.8326196361,19.8283421075,-14.1631004687
Cs,1.0000000000,2.8326198621,-19.8283420135,14.1631005700
Cs,1.0000000000,-19.8283416206,-14.1631010995,2.8326200497
Cs,1.0000000000,-14.1631004936,19.8283420643,2.8326200780
Cs,1.0000000000,14.1631006965,-19.8283419699,2.8326198816
Cs,1.0000000000,-2.8326198548,-19.8283420879,-14.1631005447
Cs,1.0000000000,-2.8326199901,-19.8283420401,14.1631005854
Cs,1.0000000000,2.8326199847,-19.8283420407,-14.1631005869
Cs,1.0000000000,14.1631007098,-19.8283419522,-2.8326200043
Cs,1.0000000000,2.8326202217,19.8283421281,-14.1631005049
Cs,1.0000000000,-2.8326197685,19.8283421528,14.1631006606
Cs,1.0000000000,-14.1631006893,-19.8283421315,-2.8326198563
Cs,1.0000000000,-14.1631007151,-19.8283421286,2.8326200028
Cs,1.0000000000,2.8326200791,19.8283421971,14.1631006490
Cs,1.0000000000,19.8283418191,14.1631012116,2.8326199137
Cs,1.0000000000,19.8283418449,14.1631012087,-2.8326199455
Cs,1.0000000000,14.1631009467,19.8283422167,-2.8326199223
Cs,1.0000000000,14.1631009136,19.8283422407,2.8326199605
I,-1.0000000000,-5.6652401271,8.4071821070,-22.6609611098
I,-1.0000000000,-8.4071816638,5.6652404805,-22.6609612377
I,-1.0000000000,-8.4071817288,-5.6652405668,-22.6609612609
I,-1.0000000000,5.6652403398,-8.4071820275,22.6609612129
I,-1.0000000000,8.4071821054,-5.6652404730,-22.6609612085
I,-1.0000000000,-8.4071819477,-5.6652404769,22.6609612811
I,-1.0000000000,5.6652406526,8.4071821731,-22.6609611627
I,-1.0000000000,8.4071821704,5.6652405744,-22.6609611853
I,-1.0000000000,-5.6652402211,-8.4071821835,-22.6609612762
I,-1.0000000000,-8.4071818827,5.6652405704,22.6609613043
I,-1.0000000000,-5.6652404400,-8.4071820936,22.6609612659
I,-1.0000000000,5.6652405587,-8.4071821174,-22.6609613291
I,-1.0000000000,-22.6609613656,5.6652404258,-8.4071834146
I,-1.0000000000,-22.6609613730,8.4071837585,-5.6652400737
I,-1.0000000000,-22.6609614306,-5.6652406216,-8.4071834378
I,-1.0000000000,-22.6609614626,5.6652404572,8.4071837407
I,-1.0000000000,-22.6609614277,8.4071837809,5.6652405618
I,-1.0000000000,22.6609615914,-5.6652403259,8.4071835058
I,-1.0000000000,-22.6609614653,-8.4071839292,-5.6652402534
I,-1.0000000000,22.6609615989,-8.4071836425,5.6652401704
I,-1.0000000000,-22.6609615276,-5.6652405901,8.4071837175
I,-1.0000000000,-22.6609615201,-8.4071839067,5.6652403821
I,-1.0000000000,22.6609616536,-8.4071836649,-5.6652404651
I,-1.0000000000,22.6609616884,-5.6652403573,-8.4071836495
I,-1.0000000000,22.6609616564,5.6652407215,8.4071835290
I,-1.0000000000,8.4071829918,-22.6609619794,5.6652403553
I,-1.0000000000,5.6652403305,-22.6609619970,8.4071829828
I,-1.0000000000,8.4071830465,-22.6609620018,-5.6652402802
I,-1.0000000000,5.6652404096,-22.6609620191,-8.4071830351
I,-1.0000000000,22.6609617534,5.6652406900,-8.4071836263
I,-1.0000000000,22.6609616912,8.4071840452,5.6652403501
I,-1.0000000000,-5.6652403701,-22.6609620851,-8.4071829821
I,-1.0000000000,-8.4071830855,-22.6609620752,5.6652402873
I,-1.0000000000,-5.6652404492,-22.6609620630,8.4071830358
I,-1.0000000000,-8.4071830308,-22.6609620976,-5.6652403482
I,-1.0000000000,22.6609617459,8.4071840227,-5.6652402854
I,-1.0000000000,-11.3304805009,14.2537782091,-16.9957208954
I,-1.0000000000,-11.3304805084,16.9957215257,-14.2537775600
I,-1.0000000000,-11.3304806686,-14.2537782926,-16.9957208085
I,-1.0000000000,11.3304807268,-14.2537780931,16.9957209922
I,-1.0000000000,-14.2537782633,11.3304809856,-16.9957207402
I,-1.0000000000,11.3304807342,-16.9957214258,14.2537776513
I,-1.0000000000,11.3304808909,-14.2537781605,-16.9957209144
I,-1.0000000000,-16.9957209245,11.3304809680,-14.2537781127
I,-1.0000000000,-11.3304806650,14.2537782765,16.9957210111
I,-1.0000000000,-11.3304807034,-16.9957216163,-14.2537776296
I,-1.0000000000,14.2537784842,-11.3304808732,16.9957208402
I,-1.0000000000,11.3304808561,-16.9957214842,-14.2537777355
I,-1.0000000000,-11.3304808327,-14.2537782252,16.9957210980
I,-1.0000000000,11.3304808944,14.2537784086,16.9957209052
I,-1.0000000000,-14.2537783933,-11.3304811091,-16.9957207867
I,-1.0000000000,-11.3304806303,16.9957215841,14.2537778267
I,-1.0000000000,16.9957211449,-11.3304808607,14.2537782062
I,-1.0000000000,-11.3304808253,-16.9957215579,14.2537777571
I,-1.0000000000,-16.9957210545,-11.3304811267,-14.2537781591
I,-1.0000000000,11.3304810586,14.2537783412,-16.9957210013
I,-1.0000000000,11.3304810510,16.9957216578,-14.2537776659
I,-1.0000000000,-16.9957210643,11.3304810358,14.2537784114
I,-1.0000000000,11.3304809292,16.9957217162,14.2537777209
I,-1.0000000000,16.9957212847,-11.3304809285,-14.2537783179
I,-1.0000000000,-16.9957211943,-11.3304810589,14.2537783650
I,-1.0000000000,14.2537786142,11.3304812215,16.9957208866
I,-1.0000000000,-14.2537784274,11.3304810530,16.9957211663
I,-1.0000000000,14.2537786484,-11.3304809406,-16.9957210664
I,-1.0000000000,-14.2537785574,-11.3304810417,16.9957211199
I,-1.0000000000,16.9957212749,11.3304812340,14.2537782526
I,-1.0000000000,16.9957214147,11.3304811662,-14.2537782715
I,-1.0000000000,14.2537787784,11.3304811541,-16.9957210200
I,-1.0000000000,-16.9957209255,14.2537798676,-11.3304805413
I,-1.0000000000,-14.2537793788,16.9957215120,-11.3304804207
I,-1.0000000000,16.9957211382,-14.2537797882,11.3304806445
I,-1.0000000000,14.2537796015,-16.9957214146,11.3304805165
I,-1.0000000000,-16.9957210916,-14.2537800313,-11.3304804678
I,-1.0000000000,-16.9957210350,14.2537799126,11.3304807297
I,-1.0000000000,16.9957212476,-14.2537798331,-11.3304806266
I,-1.0000000000,-14.2537795738,-16.9957216300,-11.3304804903
I,-1.0000000000,-14.2537794882,16.9957215570,11.3304808503
I,-1.0000000000,14.2537797109,-16.9957214595,-11.3304807545
I,-1.0000000000,-16.9957212010,-14.2537799864,11.3304808032
I,-1.0000000000,16.9957213042,14.2537801107,11.3304805709
I,-1.0000000000,-14.2537796832,-16.9957215850,11.3304807807
I,-1.0000000000,16.9957214137,14.2537800658,-11.3304807001
I,-1.0000000000,14.2537797965,16.9957217274,11.3304805861
I,-1.0000000000,14.2537799059,16.9957216825,-11.3304806849
Ti,4.0000000000,11.3304806703,0.0000001110,22.6609612181
Ti,4.0000000000,-11.3304806703,-0.0000001110,-22.6609612181
Ti,4.0000000000,-0.0000001744,-11.3304810024,22.6609612478
Ti,4.0000000000,0.0000001744,11.3304810024,-22.6609612478
Ti,4.0000000000,-11.3304808892,-0.0000000211,22.6609613239
Ti,4.0000000000,11.3304808892,0.0000000211,-22.6609613239
Ti,4.0000000000,22.6609615048,0.0000001546,11.3304805297
Ti,4.0000000000,-22.6609615048,-0.0000001546,-11.3304805297
Ti,4.0000000000,0.0000000444,-11.3304810923,-22.6609612942
Ti,4.0000000000,-0.0000000444,11.3304810923,22.6609612942
Ti,4.0000000000,-22.6609614945,11.3304809152,0.0000001291
Ti,4.0000000000,22.6609614945,-11.3304809152,-0.0000001291
Ti,4.0000000000,22.6609616142,0.0000001097,-11.3304807414
Ti,4.0000000000,-22.6609616142,-0.0000001097,11.3304807414
Ti,4.0000000000,-22.6609616245,-11.3304811795,0.0000000827
Ti,4.0000000000,22.6609616245,11.3304811795,-0.0000000827
Ti,4.0000000000,11.3304806497,-22.6609620286,-0.0000000993
Ti,4.0000000000,-11.3304806497,22.6609620286,0.0000000993
Ti,4.0000000000,-0.0000001847,-22.6609620722,11.3304805891
Ti,4.0000000000,0.0000001847,22.6609620722,-11.3304805891
Ti,4.0000000000,-0.0000000753,-22.6609621171,-11.3304806819
Ti,4.0000000000,0.0000000753,22.6609621171,11.3304806819
Ti,4.0000000000,-11.3304809097,-22.6609621607,0.0000000065
Ti,4.0000000000,11.3304809097,22.6609621607,-0.0000000065
I,-1.0000000000,0.0000002276,0.0000000001,-25.4029041619
I,-1.0000000000,-25.4029045288,-0.0000000847,0.0000000975
I,-1.0000000000,-0.0000000325,-25.4029051580,-0.0000000753
I,-1.0000000000,-11.3304805586,2.7419430522,-22.6609610909
I,-1.0000000000,-11.3304805728,-2.7419431743,-22.6609612470
I,-1.0000000000,11.3304807678,-2.7419429523,22.6609611892
I,-1.0000000000,-22.6609613930,2.7419430086,-11.3304804025
I,-1.0000000000,-11.3304807917,-2.7419430844,22.6609612951
I,-1.0000000000,-22.6609614073,-2.7419432179,-11.3304805585
I,-1.0000000000,11.3304810009,2.7419431843,-22.6609611968
I,-1.0000000000,2.7419433574,11.3304810687,-22.6609611429
I,-1.0000000000,2.7419432274,-11.3304810259,-22.6609611893
I,-1.0000000000,-2.7419431438,-11.3304809550,22.6609612394
I,-1.0000000000,-2.7419427949,11.3304810498,-22.6609612562
I,-1.0000000000,-2.7419429249,-11.3304810449,-22.6609613026
I,-1.0000000000,-22.6609613763,11.3304809602,-2.7419427618
I,-1.0000000000,22.6609616023,-2.7419429087,11.3304805008
I,-1.0000000000,11.3304809867,-2.7419430421,-22.6609613528
I,-1.0000000000,-2.7419430138,11.3304811397,22.6609612858
I,-1.0000000000,-22.6609615167,-2.7419431729,11.3304807125
I,-1.0000000000,-22.6609614022,11.3304809717,2.7419431235
I,-1.0000000000,-22.6609615025,2.7419430535,11.3304808685
I,-1.0000000000,22.6609616165,2.7419433178,11.3304806568
I,-1.0000000000,22.6609615868,-11.3304808587,2.7419428654
I,-1.0000000000,22.6609616126,-11.3304808702,-2.7419430200
I,-1.0000000000,-22.6609615063,-11.3304811344,-2.7419428082
I,-1.0000000000,22.6609617259,2.7419432728,-11.3304806142
I,-1.0000000000,22.6609617117,-2.7419429536,-11.3304807702
I,-1.0000000000,-22.6609615322,-11.3304811230,2.7419430771
I,-1.0000000000,22.6609617168,11.3304812360,2.7419429118
I,-1.0000000000,11.3304807420,-22.6609619721,2.7419428951
I,-1.0000000000,-2.7419431541,-22.6609620248,11.3304805807
I,-1.0000000000,22.6609617426,11.3304812245,-2.7419429736
I,-1.0000000000,2.7419431077,-22.6609620508,-11.3304805770
I,-1.0000000000,2.7419429982,-22.6609620059,11.3304806940
I,-1.0000000000,11.3304807679,-22.6609619836,-2.7419429902
I,-1.0000000000,-2.7419430446,-22.6609620697,-11.3304806903
I,-1.0000000000,-11.3304807916,-22.6609621157,-2.7419428844
I,-1.0000000000,-11.3304808174,-22.6609621042,2.7419430010
I,-1.0000000000,-8.5885373935,16.9957215366,-16.9957207649
