species,charge_e,x_A,y_A,z_A
Zr,4.0000000000,5.4026379929,10.8052748440,16.2079152792
Zr,4.0000000000,10.8052754929,-5.4026375799,-16.2079150269
Zr,4.0000000000,-10.8052755590,5.4026373753,-16.2079150596
Zr,4.0000000000,-10.8052754997,5.4026373659,16.2079151536
Zr,4.0000000000,-10.8052755573,-5.4026375804,-16.2079150574
Zr,4.0000000000,5.4026379963,-10.8052750675,16.2079152837
Zr,4.0000000000,10.8052755505,5.4026373665,16.2079151840
Zr,4.0000000000,-10.8052754980,-5.4026375898,16.2079151558
Zr,4.0000000000,10.8052755522,-5.4026375892,16.2079151863
Br,-1.0000000000,-10.8052754181,13.4255796417,-10.8052766966
Br,-1.0000000000,-10.8052753786,13.4255796354,10.8052767788
Br,-1.0000000000,10.8052756321,13.4255796422,-10.8052766662
Br,-1.0000000000,10.8052756716,13.4255796359,10.8052768093
Br,-1.0000000000,-13.4255806353,10.8052747579,-10.8052765483
Br,-1.0000000000,-10.8052754050,-13.4255802272,-10.8052765430
Br,-1.0000000000,-13.4255805957,10.8052747516,10.8052769272
Br,-1.0000000000,10.8052756452,-13.4255802266,-10.8052765126
Br,-1.0000000000,-13.4255806319,-10.8052751536,-10.8052765438
Br,-1.0000000000,-10.8052753655,-13.4255802334,10.8052769325
Br,-1.0000000000,13.4255810054,10.8052747669,-10.8052766425
Br,-1.0000000000,-13.4255805923,-10.8052751598,10.8052769316
Br,-1.0000000000,-10.8052754045,10.8052747684,-13.4255821452
Br,-1.0000000000,13.4255810449,10.8052747607,10.8052768330
Br,-1.0000000000,10.8052756848,-13.4255802329,10.8052769629
Br,-1.0000000000,13.4255810088,-10.8052751445,-10.8052766380
Br,-1.0000000000,10.8052756457,10.8052747689,-13.4255821148
Br,-1.0000000000,-10.8052754010,-10.8052751430,-13.4255821407
Br,-1.0000000000,-10.8052753751,10.8052747770,13.4255825175
Br,-1.0000000000,13.4255810483,-10.8052751507,10.8052768375
Br,-1.0000000000,10.8052756492,-10.8052751425,-13.4255821103
Br,-1.0000000000,10.8052756752,10.8052747775,13.4255825480
Br,-1.0000000000,-10.8052753716,-10.8052751344,13.4255825220
Br,-1.0000000000,10.8052756786,-10.8052751339,13.4255825525
Br,-1.0000000000,-5.4026376347,18.9902446472,-5.4026382008
Br,-1.0000000000,5.4026378904,18.9902446475,-5.4026381856
Br,-1.0000000000,-5.4026376149,18.9902446441,5.4026385369
Br,-1.0000000000,5.4026379102,18.9902446443,5.4026385521
Br,-1.0000000000,-5.4026376340,-18.9902451186,-5.4026383070
Br,-1.0000000000,-5.4026376142,-18.9902451217,5.4026384307
Br,-1.0000000000,5.4026378911,-18.9902451183,-5.4026382918
Br,-1.0000000000,5.4026379109,-18.9902451214,5.4026384460
Br,-1.0000000000,-18.9902456697,5.4026372947,-5.4026382864
Br,-1.0000000000,-18.9902456499,5.4026372915,5.4026384513
Br,-1.0000000000,-18.9902456680,-5.4026376611,-5.4026382841
Br,-1.0000000000,-18.9902456482,-5.4026376642,5.4026384536
Br,-1.0000000000,18.9902459782,5.4026372739,-5.4026380996
Br,-1.0000000000,18.9902459800,-5.4026376818,-5.4026380973
Br,-1.0000000000,18.9902459980,5.4026372708,5.4026386382
Br,-1.0000000000,18.9902459997,-5.4026376849,5.4026386404
Br,-1.0000000000,-5.4026376895,5.4026372136,-18.9902478744
Br,-1.0000000000,5.4026378356,5.4026372139,-18.9902478592
Br,-1.0000000000,-5.4026376878,-5.4026377421,-18.9902478722
Br,-1.0000000000,5.4026378373,-5.4026377418,-18.9902478569
Br,-1.0000000000,-5.4026376186,5.4026372111,18.9902480718
Br,-1.0000000000,5.4026379065,5.4026372114,18.9902480871
Br,-1.0000000000,-5.4026376169,-5.4026377446,18.9902480741
Br,-1.0000000000,5.4026379082,-5.4026377444,18.9902480893
Cs,1.0000000000,-8.1039564832,18.9092309551,-2.7013190904
Cs,1.0000000000,-8.1039564320,18.9092309627,2.7013193325
Cs,1.0000000000,8.1039567262,18.9092309379,-2.7013190257
Cs,1.0000000000,8.1039567091,18.9092309589,2.7013193244
Cs,1.0000000000,-2.7013188357,18.9092309618,-8.1039574286
Cs,1.0000000000,2.7013190734,18.9092309661,-8.1039573900
Cs,1.0000000000,-8.1039564714,-18.9092313749,2.7013193646
Cs,1.0000000000,-2.7013187791,18.9092309346,8.1039576968
Cs,1.0000000000,-8.1039564926,-18.9092314035,-2.7013191296
Cs,1.0000000000,2.7013190617,18.9092309522,8.1039576626
Cs,1.0000000000,8.1039567618,-18.9092313725,-2.7013190750
Cs,1.0000000000,8.1039567830,-18.9092313800,2.7013193807
Cs,1.0000000000,-2.7013187618,-18.9092313771,-8.1039573723
Cs,1.0000000000,2.7013190340,-18.9092313716,-8.1039573579
Cs,1.0000000000,-18.9092319554,8.1039560067,2.7013193195
Cs,1.0000000000,-13.5065942921,13.5065934898,-8.1039573943
Cs,1.0000000000,-18.9092320066,8.1039559991,-2.7013191034
Cs,1.0000000000,-2.7013187435,-18.9092313759,8.1039576475
Cs,1.0000000000,-13.5065942737,13.5065934910,8.1039576256
Cs,1.0000000000,2.7013190523,-18.9092314064,8.1039576234
Cs,1.0000000000,13.5065945539,13.5065934959,-8.1039573495
Cs,1.0000000000,-18.9092319982,-8.1039564195,2.7013193471
Cs,1.0000000000,-18.9092320194,-8.1039564480,-2.7013191471
Cs,1.0000000000,18.9092322530,8.1039559825,-2.7013190083
Cs,1.0000000000,18.9092322359,8.1039560034,2.7013193419
Cs,1.0000000000,13.5065945723,13.5065934611,8.1039576319
Cs,1.0000000000,-13.5065943557,-13.5065939057,-8.1039574371
Cs,1.0000000000,-13.5065942991,-13.5065939329,8.1039576883
Cs,1.0000000000,18.9092322852,-8.1039564166,-2.7013190620
Cs,1.0000000000,13.5065946036,-13.5065939008,-8.1039573680
Cs,1.0000000000,18.9092323064,-8.1039564240,2.7013193936
Cs,1.0000000000,-18.9092320196,2.7013185394,-8.1039573929
Cs,1.0000000000,-18.9092319734,-2.7013189459,-8.1039574160
Cs,1.0000000000,-18.9092320013,2.7013185045,8.1039575884
Cs,1.0000000000,13.5065945919,-13.5065939147,8.1039576846
Cs,1.0000000000,-18.9092319851,-2.7013189598,8.1039576366
Cs,1.0000000000,-8.1039565174,13.5065934668,-13.5065958741
Cs,1.0000000000,18.9092322850,2.7013185349,-8.1039573463
Cs,1.0000000000,18.9092322179,-2.7013189492,-8.1039573936
Cs,1.0000000000,8.1039567369,13.5065934977,-13.5065958194
Cs,1.0000000000,-8.1039564567,13.5065934891,13.5065960956
Cs,1.0000000000,18.9092323033,2.7013185360,8.1039576735
Cs,1.0000000000,18.9092322745,-2.7013189764,8.1039577317
Cs,1.0000000000,-8.1039564978,-13.5065939090,-13.5065958214
Cs,1.0000000000,8.1039567977,13.5065934841,13.5065961116
Cs,1.0000000000,8.1039567115,-13.5065939261,-13.5065957567
Cs,1.0000000000,-13.5065943421,8.1039559848,-13.5065957917
Cs,1.0000000000,-8.1039564071,-13.5065939076,13.5065960770
Cs,1.0000000000,13.5065945490,8.1039560030,-13.5065957954
Cs,1.0000000000,-13.5065943196,8.1039559995,13.5065960339
Cs,1.0000000000,-13.5065943099,-8.1039564142,-13.5065958454
Cs,1.0000000000,8.1039567340,-13.5065939114,13.5065960689
Cs,1.0000000000,-13.5065942491,-8.1039564279,13.5065960857
Cs,1.0000000000,13.5065945362,-8.1039564441,-13.5065958391
Cs,1.0000000000,13.5065946397,8.1039560044,13.5065961030
Cs,1.0000000000,13.5065945969,-8.1039564218,13.5065961305
Cs,1.0000000000,2.7013190553,8.1039560135,-18.9092341255
Cs,1.0000000000,-2.7013188538,8.1039560092,-18.9092341641
Cs,1.0000000000,-2.7013187833,-8.1039564183,-18.9092341123
Cs,1.0000000000,-8.1039565143,2.7013185427,-18.9092341154
Cs,1.0000000000,2.7013190125,-8.1039564127,-18.9092340979
Cs,1.0000000000,-8.1039564681,-2.7013189425,-18.9092341385
Cs,1.0000000000,8.1039567401,2.7013185377,-18.9092340993
Cs,1.0000000000,-2.7013187577,8.1039559757,18.9092344367
Cs,1.0000000000,2.7013190832,8.1039559933,18.9092344026
Cs,1.0000000000,8.1039566730,-2.7013189463,-18.9092341466
Cs,1.0000000000,-8.1039564564,2.7013185017,18.9092343414
Cs,1.0000000000,-2.7013187254,-8.1039564233,18.9092343830
Cs,1.0000000000,2.7013190704,-8.1039564538,18.9092343589
Cs,1.0000000000,-8.1039564402,-2.7013189626,18.9092343896
Cs,1.0000000000,8.1039567979,2.7013185326,18.9092343960
Cs,1.0000000000,8.1039567691,-2.7013189797,18.9092344542
Br,-1.0000000000,-10.8052753973,16.2079122170,-8.0229439739
Br,-1.0000000000,-10.8052753866,16.2079122045,8.0229443076
Br,-1.0000000000,10.8052756529,16.2079122175,-8.0229439435
Br,-1.0000000000,10.8052756637,16.2079122050,8.0229443381
Br,-1.0000000000,8.0229429932,16.2079122067,-10.8052766839
Br,-1.0000000000,-8.0229431151,16.2079122253,-10.8052765904
Br,-1.0000000000,-10.8052753922,-16.2079126502,-8.0229439672
Br,-1.0000000000,8.0229430327,16.2079122004,10.8052767916
Br,-1.0000000000,-8.0229430756,16.2079122190,10.8052768851
Br,-1.0000000000,10.8052756580,-16.2079126497,-8.0229439367
Br,-1.0000000000,-10.8052753814,-16.2079126626,8.0229443144
Br,-1.0000000000,-16.2079131680,10.8052747992,-8.0229442065
Br,-1.0000000000,-16.2079131496,10.8052748075,8.0229443574
Br,-1.0000000000,-8.0229431100,-16.2079126419,-10.8052765836
Br,-1.0000000000,10.8052756688,-16.2079126621,8.0229443448
Br,-1.0000000000,8.0229429983,-16.2079126605,-10.8052766771
Br,-1.0000000000,-16.2079131646,-10.8052751122,-8.0229442020
Br,-1.0000000000,16.2079134073,10.8052748000,-8.0229441608
Br,-1.0000000000,-16.2079131891,8.0229420544,-10.8052767012
Br,-1.0000000000,-16.2079131495,8.0229420482,10.8052767742
Br,-1.0000000000,8.0229430378,-16.2079126667,10.8052767984
Br,-1.0000000000,-16.2079131462,-10.8052751040,8.0229443619
Br,-1.0000000000,-8.0229430705,-16.2079126481,10.8052768918
Br,-1.0000000000,16.2079134257,10.8052748083,8.0229444031
Br,-1.0000000000,16.2079133862,8.0229420552,-10.8052766555
Br,-1.0000000000,16.2079134107,-10.8052751114,-8.0229441563
Br,-1.0000000000,16.2079134258,8.0229420490,10.8052768199
Br,-1.0000000000,16.2079134291,-10.8052751032,8.0229444076
Br,-1.0000000000,-16.2079131798,-8.0229431561,-10.8052765553
Br,-1.0000000000,16.2079133955,-8.0229431553,-10.8052765096
Br,-1.0000000000,-16.2079131402,-8.0229431623,10.8052769202
Br,-1.0000000000,-8.0229430882,10.8052747543,-16.2079149288
Br,-1.0000000000,16.2079134351,-8.0229431615,10.8052769659
Br,-1.0000000000,-10.8052754733,8.0229422241,-16.2079150810
Br,-1.0000000000,-10.8052754140,8.0229422147,16.2079151322
Br,-1.0000000000,8.0229432646,10.8052747620,-16.2079150653
Br,-1.0000000000,10.8052755769,8.0229422246,-16.2079150505
Br,-1.0000000000,-8.0229430848,-10.8052751571,-16.2079149243
Br,-1.0000000000,-10.8052754309,-8.0229427059,-16.2079149295
Br,-1.0000000000,-8.0229430289,10.8052747450,16.2079152844
Br,-1.0000000000,8.0229433239,10.8052747526,16.2079151479
Br,-1.0000000000,10.8052756193,-8.0229427053,-16.2079148990
Br,-1.0000000000,10.8052756362,8.0229422152,16.2079151627
Br,-1.0000000000,8.0229432680,-10.8052751495,-16.2079150608
Br,-1.0000000000,-10.8052753715,-8.0229427152,16.2079152837
Br,-1.0000000000,-8.0229430254,-10.8052751665,16.2079152889
Br,-1.0000000000,8.0229433273,-10.8052751589,16.2079151524
Br,-1.0000000000,10.8052756787,-8.0229427147,16.2079153142
Br,-1.0000000000,-16.2079131634,13.5876067522,0.0000001780
Br,-1.0000000000,13.5876079549,16.2079122227,0.0000001778
Br,-1.0000000000,-13.5876080373,16.2079122030,0.0000000234
Br,-1.0000000000,16.2079134119,13.5876067530,0.0000002237
Br,-1.0000000000,13.5876079600,-16.2079126445,0.0000001846
Br,-1.0000000000,-13.5876080321,-16.2079126641,0.0000000302
Br,-1.0000000000,-16.2079131659,-13.5876078602,0.0000000410
Br,-1.0000000000,0.0000000990,16.2079122110,-13.5876091526
Br,-1.0000000000,16.2079134094,-13.5876078594,0.0000000867
Br,-1.0000000000,0.0000001673,16.2079122110,13.5876095168
Br,-1.0000000000,0.0000001041,-16.2079126561,-13.5876091459
Br,-1.0000000000,0.0000001725,-16.2079126562,13.5876095235
Br,-1.0000000000,-16.2079131874,-0.0000001420,-13.5876091159
Br,-1.0000000000,-16.2079131267,-0.0000001627,13.5876092712
Br,-1.0000000000,0.0000000908,13.5876072058,-16.2079149187
Br,-1.0000000000,16.2079133879,-0.0000001412,-13.5876090701
Br,-1.0000000000,16.2079134486,-0.0000001620,13.5876093169
Br,-1.0000000000,0.0000001501,13.5876071965,16.2079152945
Br,-1.0000000000,0.0000000552,-13.5876076871,-16.2079150613
Br,-1.0000000000,13.5876079637,-0.0000002009,-16.2079148961
Br,-1.0000000000,-13.5876077246,-0.0000002037,16.2079151197
Br,-1.0000000000,0.0000001145,-13.5876076965,16.2079151520
Br,-1.0000000000,-13.5876077839,-0.0000001943,-16.2079150935
Br,-1.0000000000,13.5876080230,-0.0000002102,16.2079153171
Zr,4.0000000000,-0.0000000034,21.6105499114,-0.0000000045
Zr,4.0000000000,0.0000000034,-21.6105499114,0.0000000045
Zr,4.0000000000,-21.6105510502,-0.0000000005,-0.0000000305
Zr,4.0000000000,21.6105510502,0.0000000005,0.0000000305
Zr,4.0000000000,-0.0000000395,0.0000000062,-21.6105534755
Zr,4.0000000000,0.0000000395,-0.0000000062,21.6105534755
Br,-1.0000000000,-13.4255805988,16.2079122288,-5.4026381475
Br,-1.0000000000,-13.4255805790,16.2079122257,5.4026385902
Br,-1.0000000000,-16.2079131642,13.4255797483,-5.4026383290
Br,-1.0000000000,-16.2079131444,13.4255797452,5.4026384087
Br,-1.0000000000,13.4255809039,16.2079122512,-5.4026382429
Br,-1.0000000000,-13.4255805936,-16.2079126383,-5.4026381408
Br,-1.0000000000,13.4255809237,16.2079122480,5.4026384948
Br,-1.0000000000,16.2079134111,13.4255797491,-5.4026382833
Br,-1.0000000000,-13.4255805739,-16.2079126414,5.4026385970
Br,-1.0000000000,16.2079134309,13.4255797460,5.4026384545
Br,-1.0000000000,-16.2079131547,-13.4255802202,-5.4026382093
Br,-1.0000000000,13.4255809090,-16.2079126160,-5.4026382362
Br,-1.0000000000,-16.2079131349,-13.4255802234,5.4026385284
Br,-1.0000000000,13.4255809288,-16.2079126191,5.4026385016
Br,-1.0000000000,16.2079134206,-13.4255802194,-5.4026381636
Br,-1.0000000000,16.2079134404,-13.4255802226,5.4026385741
Br,-1.0000000000,-5.4026376796,16.2079121762,-13.4255821436
Br,-1.0000000000,5.4026378455,16.2079121764,-13.4255821284
Br,-1.0000000000,-5.4026376319,16.2079121600,13.4255823366
Br,-1.0000000000,5.4026378932,16.2079121603,13.4255823518
Br,-1.0000000000,-5.4026376745,-16.2079126910,-13.4255821369
Br,-1.0000000000,5.4026378506,-16.2079126907,-13.4255821216
Br,-1.0000000000,-5.4026376268,-16.2079127072,13.4255823433
Br,-1.0000000000,5.4026378983,-16.2079127069,13.4255823585
Br,-1.0000000000,-16.2079132030,5.4026372202,-13.4255821566
Br,-1.0000000000,-5.4026376589,13.4255797517,-16.2079150515
Br,-1.0000000000,5.4026378662,13.4255797520,-16.2079150363
Br,-1.0000000000,-16.2079131553,5.4026372040,13.4255823236
Br,-1.0000000000,-5.4026375996,13.4255797424,16.2079151617
Br,-1.0000000000,16.2079133723,5.4026372210,-13.4255821109
Br,-1.0000000000,-16.2079132013,-5.4026377355,-13.4255821544
Br,-1.0000000000,5.4026379255,13.4255797426,16.2079151770
Br,-1.0000000000,-5.4026376493,-13.4255802168,-16.2079149318
Br,-1.0000000000,-16.2079131536,-5.4026377517,13.4255823258
Br,-1.0000000000,16.2079133740,-5.4026377347,-13.4255821087
Br,-1.0000000000,5.4026378758,-13.4255802166,-16.2079149166
Br,-1.0000000000,16.2079134200,5.4026372048,13.4255823693
Br,-1.0000000000,-13.4255806168,5.4026372762,-16.2079148830
Br,-1.0000000000,-13.4255806151,-5.4026376795,-16.2079148808
Br,-1.0000000000,16.2079134217,-5.4026377509,13.4255823715
Br,-1.0000000000,-5.4026375900,-13.4255802262,16.2079152814
Br,-1.0000000000,5.4026379351,-13.4255802260,16.2079152966
Br,-1.0000000000,13.4255808858,5.4026372986,-16.2079149784
Br,-1.0000000000,-13.4255805575,5.4026372669,16.2079153302
Br,-1.0000000000,13.4255808875,-5.4026376571,-16.2079149762
Br,-1.0000000000,-13.4255805558,-5.4026376888,16.2079153324
Br,-1.0000000000,13.4255809451,5.4026372892,16.2079152348
Br,-1.0000000000,13.4255809469,-5.4026376665,16.2079152370
Br,-1.0000000000,-2.6203050921,21.6105497107,0.0000002024
Br,-1.0000000000,0.0000001387,21.6105497213,-2.6203053945
Br,-1.0000000000,2.6203054983,21.6105497193,0.0000000778
Br,-1.0000000000,0.0000001286,21.6105497361,2.6203057928
Br,-1.0000000000,-2.6203050853,-21.6105501121,0.0000002114
Br,-1.0000000000,0.0000001455,-21.6105501016,-2.6203053855
Br,-1.0000000000,2.6203055052,-21.6105501036,0.0000000868
Br,-1.0000000000,0.0000001354,-21.6105500867,2.6203058018
Br,-1.0000000000,-21.6105509218,2.6203046826,0.0000000281
Br,-1.0000000000,-21.6105509120,-2.6203052748,0.0000001772
Br,-1.0000000000,-21.6105509081,-0.0000001907,-2.6203054205
Br,-1.0000000000,-21.6105509182,-0.0000001758,2.6203057668
Br,-1.0000000000,21.6105511822,-0.0000001748,2.6203058278
Br,-1.0000000000,-2.6203051283,-0.0000001944,-21.6105532686
Br,-1.0000000000,0.0000000986,-2.6203052681,-21.6105532678
Br,-1.0000000000,0.0000000889,2.6203046893,-21.6105534169
Br,-1.0000000000,2.6203054622,-0.0000001859,-21.6105533932
Br,-1.0000000000,0.0000001680,2.6203046768,21.6105535341
Br,-1.0000000000,2.6203055413,-0.0000001984,21.6105535578
Br,-1.0000000000,-10.8052753903,18.9902446369,0.0000001880
Br,-1.0000000000,10.8052756599,18.9902446374,0.0000002184
Br,-1.0000000000,-18.9902455502,10.8052747630,0.0000000496
Br,-1.0000000000,-10.8052753932,-18.9902452286,0.0000000478
Br,-1.0000000000,0.0000001150,18.9902446403,-10.8052765345
Br,-1.0000000000,10.8052756570,-18.9902452281,0.0000000783
Br,-1.0000000000,-18.9902455468,-10.8052751484,0.0000000541
Br,-1.0000000000,0.0000001545,18.9902446340,10.8052769409
Br,-1.0000000000,18.9902459598,10.8052747556,0.0000002351
Br,-1.0000000000,18.9902459632,-10.8052751559,0.0000002396
Br,-1.0000000000,0.0000001121,-18.9902452252,-10.8052766747
Br,-1.0000000000,0.0000001516,-18.9902452315,10.8052768008
Br,-1.0000000000,-18.9902455682,-0.0000001896,-10.8052766859
Br,-1.0000000000,-18.9902455287,-0.0000001958,10.8052767895
Br,-1.0000000000,18.9902459417,-0.0000001970,-10.8052765004
Br,-1.0000000000,18.9902459813,-0.0000002033,10.8052769751
Br,-1.0000000000,0.0000000907,10.8052747867,-18.9902476804
Br,-1.0000000000,0.0000000942,-10.8052751248,-18.9902476759
Br,-1.0000000000,-10.8052754327,-0.0000001693,-18.9902476934
Br,-1.0000000000,0.0000001800,10.8052747593,18.9902480832
Br,-1.0000000000,10.8052756175,-0.0000001688,-18.9902476629
Br,-1.0000000000,0.0000001834,-10.8052751521,18.9902480877
Br,-1.0000000000,-10.8052753434,-0.0000001967,18.9902480702
Br,-1.0000000000,10.8052757068,-0.0000001962,18.9902481007
Cs,1.0000000000,-8.1039564517,18.9092309658,-8.1039574052
Cs,1.0000000000,-8.1039564634,18.9092309519,8.1039576473
Cs,1.0000000000,8.1039566894,18.9092309620,-8.1039574133
Cs,1.0000000000,8.1039567460,18.9092309348,8.1039577120
Cs,1.0000000000,-8.1039564911,-18.9092313718,-8.1039573732
Cs,1.0000000000,8.1039567633,-18.9092313768,-8.1039573571
Cs,1.0000000000,-8.1039564728,-18.9092314066,8.1039576082
Cs,1.0000000000,8.1039567816,-18.9092313757,8.1039576628
Cs,1.0000000000,-18.9092319751,8.1039560098,-8.1039574182
Cs,1.0000000000,-18.9092319868,8.1039559959,8.1039576343
Cs,1.0000000000,-18.9092320179,-8.1039564164,-8.1039573907
Cs,1.0000000000,18.9092322162,8.1039560066,-8.1039573958
Cs,1.0000000000,-18.9092319996,-8.1039564512,8.1039575907
Cs,1.0000000000,18.9092322728,8.1039559794,8.1039577295
Cs,1.0000000000,18.9092322867,-8.1039564209,-8.1039573441
Cs,1.0000000000,18.9092323050,-8.1039564197,8.1039576758
Cs,1.0000000000,-8.1039564698,8.1039560132,-18.9092341407
Cs,1.0000000000,8.1039566713,8.1039560094,-18.9092341488
Cs,1.0000000000,-8.1039565126,-8.1039564130,-18.9092341132
Cs,1.0000000000,-8.1039564419,8.1039559931,18.9092343873
Cs,1.0000000000,8.1039567418,-8.1039564180,-18.9092340971
Cs,1.0000000000,-8.1039564547,-8.1039564540,18.9092343436
Cs,1.0000000000,8.1039567674,8.1039559760,18.9092344520
Cs,1.0000000000,8.1039567997,-8.1039564231,18.9092343983
Br,-1.0000000000,-10.8052754354,18.8282171735,5.4026383922
Br,-1.0000000000,-10.8052754552,18.8282171766,-5.4026383455
Br,-1.0000000000,10.8052755950,18.8282171772,-5.4026383150
Br,-1.0000000000,10.8052756148,18.8282171741,5.4026384227
Br,-1.0000000000,-5.4026376657,18.8282170104,-10.8052766883
Br,-1.0000000000,-5.4026376262,18.8282170041,10.8052767872
Br,-1.0000000000,5.4026378594,18.8282170107,-10.8052766730
Br,-1.0000000000,-10.8052754094,-18.8282176647,-5.4026381895
Br,-1.0000000000,5.4026378989,18.8282170044,10.8052768025
Br,-1.0000000000,-10.8052753896,-18.8282176678,5.4026385482
Br,-1.0000000000,10.8052756408,-18.8282176642,-5.4026381590
Br,-1.0000000000,10.8052756606,-18.8282176673,5.4026385787
Br,-1.0000000000,-18.8282185935,10.8052747509,-5.4026382063
Br,-1.0000000000,-18.8282185737,10.8052747478,5.4026385314
Br,-1.0000000000,-18.8282185901,-10.8052751605,-5.4026382018
Br,-1.0000000000,18.8282188094,10.8052747591,-5.4026383123
Br,-1.0000000000,18.8282188292,10.8052747560,5.4026384254
Br,-1.0000000000,-18.8282185703,-10.8052751636,5.4026385359
Br,-1.0000000000,-5.4026376530,-18.8282181115,-10.8052765378
Br,-1.0000000000,5.4026378721,-18.8282181113,-10.8052765225
Br,-1.0000000000,18.8282188129,-10.8052751523,-5.4026383078
Br,-1.0000000000,18.8282188326,-10.8052751555,5.4026384299
Br,-1.0000000000,-5.4026376134,-18.8282181178,10.8052769377
Br,-1.0000000000,5.4026379117,-18.8282181175,10.8052769529
Br,-1.0000000000,18.8282185200,5.4026372512,-10.8052766664
Br,-1.0000000000,-18.8282186385,5.4026372693,-10.8052766034
Br,-1.0000000000,18.8282185595,5.4026372450,10.8052768091
Br,-1.0000000000,18.8282185217,-5.4026377045,-10.8052766641
Br,-1.0000000000,-18.8282185990,5.4026372631,10.8052768721
Br,-1.0000000000,-18.8282186368,-5.4026376864,-10.8052766011
Br,-1.0000000000,18.8282185612,-5.4026377107,10.8052768114
Br,-1.0000000000,-18.8282185973,-5.4026376927,10.8052768744
Br,-1.0000000000,-5.4026376627,10.8052748026,-18.8282209290
Br,-1.0000000000,-10.8052754154,5.4026372644,-18.8282207094
Br,-1.0000000000,5.4026378624,10.8052748029,-18.8282209138
Br,-1.0000000000,10.8052756348,5.4026372649,-18.8282206789
Br,-1.0000000000,-10.8052754137,-5.4026376914,-18.8282207072
Br,-1.0000000000,-5.4026376047,10.8052748046,18.8282211103
Br,-1.0000000000,-5.4026376592,-10.8052751088,-18.8282209245
Br,-1.0000000000,5.4026378659,-10.8052751086,-18.8282209093
Br,-1.0000000000,10.8052756365,-5.4026376908,-18.8282206767
Br,-1.0000000000,5.4026379204,10.8052748049,18.8282211256
Br,-1.0000000000,-10.8052753651,5.4026372457,18.8282210476
Br,-1.0000000000,-5.4026376013,-10.8052751068,18.8282211148
Br,-1.0000000000,5.4026379238,-10.8052751066,18.8282211301
Br,-1.0000000000,-10.8052753634,-5.4026377100,18.8282210498
Br,-1.0000000000,10.8052756851,5.4026372462,18.8282210781
Br,-1.0000000000,10.8052756868,-5.4026377095,18.8282210803
Br,-1.0000000000,-5.4026376459,21.6105497666,-2.7823323674
Br,-1.0000000000,-5.4026376248,21.6105497521,2.7823325442
Br,-1.0000000000,5.4026378792,21.6105497668,-2.7823323521
Br,-1.0000000000,5.4026379003,21.6105497523,2.7823325595
Br,-1.0000000000,2.7823324550,21.6105497072,-5.4026381781
Br,-1.0000000000,-2.7823322425,21.6105497143,-5.4026383450
Br,-1.0000000000,-2.7823322227,21.6105497112,5.4026383927
Br,-1.0000000000,2.7823324748,21.6105497041,5.4026385597
Br,-1.0000000000,-5.4026376391,-21.6105500563,-2.7823323584
Br,-1.0000000000,-5.4026376180,-21.6105500708,2.7823325532
Br,-1.0000000000,5.4026378860,-21.6105500560,-2.7823323431
Br,-1.0000000000,5.4026379071,-21.6105500705,2.7823325685
Br,-1.0000000000,2.7823324618,-21.6105501157,-5.4026381691
Br,-1.0000000000,-2.7823322356,-21.6105501086,-5.4026383360
Br,-1.0000000000,-2.7823322159,-21.6105501117,5.4026384017
Br,-1.0000000000,2.7823324816,-21.6105501188,5.4026385686
Br,-1.0000000000,-21.6105509297,5.4026372517,-2.7823324431
Br,-1.0000000000,-21.6105509009,5.4026372578,2.7823327508
Br,-1.0000000000,-21.6105509280,-5.4026377041,-2.7823324409
Br,-1.0000000000,-21.6105508992,-5.4026376979,2.7823327531
Br,-1.0000000000,-21.6105509379,2.7823322465,-5.4026382092
Br,-1.0000000000,21.6105511707,5.4026372527,-2.7823323822
Br,-1.0000000000,-21.6105509181,2.7823322433,5.4026385285
Br,-1.0000000000,21.6105511724,-5.4026377030,-2.7823323799
Br,-1.0000000000,-21.6105509571,-2.7823327382,5.4026383815
Br,-1.0000000000,-21.6105509769,-2.7823327351,-5.4026383562
Br,-1.0000000000,21.6105511625,2.7823322475,-5.4026381483
Br,-1.0000000000,21.6105511235,-2.7823327340,-5.4026382953
Br,-1.0000000000,21.6105511433,-2.7823327371,5.4026384424
Br,-1.0000000000,21.6105511823,2.7823322444,5.4026385895
Br,-1.0000000000,-5.4026376761,2.7823318030,-21.6105532800
Br,-1.0000000000,2.7823323919,5.4026372730,-21.6105533106
Br,-1.0000000000,5.4026378490,2.7823318033,-21.6105532648
Br,-1.0000000000,2.7823323936,-5.4026376828,-21.6105533084
Br,-1.0000000000,-2.7823325500,5.4026372538,-21.6105534346
Br,-1.0000000000,-2.7823324709,5.4026372413,21.6105535164
Br,-1.0000000000,-2.7823325483,-5.4026377019,-21.6105534323
Br,-1.0000000000,-5.4026376821,-2.7823328979,-21.6105534215
Br,-1.0000000000,5.4026378430,-2.7823328977,-21.6105534063
Br,-1.0000000000,-2.7823324692,-5.4026377144,21.6105535186
Br,-1.0000000000,-5.4026376030,-2.7823329104,21.6105535294
Br,-1.0000000000,5.4026379221,-2.7823329102,21.6105535447
Zr,4.0000000000,-16.2079128855,-16.2079120859,0.0000001043
Zr,4.0000000000,-5.4026375734,21.6105498057,-5.4026382138
Zr,4.0000000000,-5.4026375537,21.6105498025,5.4026385240
Zr,4.0000000000,5.4026379517,21.6105498059,-5.4026381985
Zr,4.0000000000,5.4026379714,21.6105498028,5.4026385392
