species,charge_e,x_A,y_A,z_A
Br,-1.0000000000,-10.6288509056,-15.9432782340,-7.8203777682
Br,-1.0000000000,-15.9432770192,-10.6288518184,-7.8203797490
Br,-1.0000000000,-7.8203805705,-15.9432777324,10.6288503612
Br,-1.0000000000,7.8203792714,10.6288527186,-15.9432770563
Br,-1.0000000000,10.6288533910,-15.9432781756,7.8203765698
Br,-1.0000000000,-7.8203785290,10.6288537693,15.9432771318
Br,-1.0000000000,-10.6288515136,15.9432794869,-7.8203769806
Br,-1.0000000000,7.8203796768,-10.6288524287,-15.9432775814
Br,-1.0000000000,-15.9432772292,10.6288537613,7.8203786671
Br,-1.0000000000,10.6288525314,15.9432790769,-7.8203767947
Br,-1.0000000000,-15.9432774246,10.6288533288,-7.8203792239
Br,-1.0000000000,-10.6288512621,15.9432799553,7.8203771716
Br,-1.0000000000,-10.6288510680,-7.8203770825,-15.9432802089
Br,-1.0000000000,10.6288531395,-15.9432786440,-7.8203775823
Br,-1.0000000000,-15.9432773431,7.8203831740,-10.6288511290
Br,-1.0000000000,-10.6288510610,7.8203787892,15.9432795930
Br,-1.0000000000,15.9432792437,-10.6288520010,7.8203784209
Br,-1.0000000000,15.9432786430,10.6288527138,-7.8203789450
Br,-1.0000000000,10.6288527829,15.9432795453,7.8203773575
Br,-1.0000000000,15.9432791484,-7.8203811342,10.6288508074
Br,-1.0000000000,-15.9432770967,-7.8203810338,-10.6288540509
Br,-1.0000000000,7.8203799432,-10.6288516568,15.9432792877
Br,-1.0000000000,15.9432790484,-10.6288524334,-7.8203794701
Br,-1.0000000000,15.9432788384,10.6288531463,7.8203789460
Br,-1.0000000000,15.9432787244,7.8203825590,-10.6288508501
Br,-1.0000000000,7.8203821358,15.9432791824,-10.6288507064
Br,-1.0000000000,10.6288529771,-7.8203774925,-15.9432800230
Br,-1.0000000000,7.8203827439,-15.9432785385,-10.6288514941
Br,-1.0000000000,-7.8203783899,-10.6288521499,-15.9432802625
Br,-1.0000000000,10.6288529841,7.8203783792,15.9432797789
Br,-1.0000000000,-7.8203787953,10.6288529974,-15.9432797373
Br,-1.0000000000,-15.9432771656,7.8203836886,10.6288534504
Br,-1.0000000000,-7.8203811786,15.9432799885,10.6288511489
Br,-1.0000000000,-7.8203807481,-15.9432782470,-10.6288542182
Br,-1.0000000000,7.8203829214,-15.9432780240,10.6288530853
Br,-1.0000000000,7.8203795378,10.6288534904,15.9432798128
Br,-1.0000000000,15.9432789709,-7.8203816488,-10.6288537720
Br,-1.0000000000,-7.8203813562,15.9432794739,-10.6288534305
Br,-1.0000000000,15.9432789020,7.8203830736,10.6288537293
Br,-1.0000000000,7.8203823134,15.9432796969,10.6288538730
Br,-1.0000000000,-15.9432768490,-13.4373217159,0.0000006356
Br,-1.0000000000,-13.4373212124,-15.9432778712,0.0000006097
Br,-1.0000000000,-15.9432774133,13.4373243708,-0.0000012361
Br,-1.0000000000,15.9432792186,-13.4373223309,0.0000009145
Br,-1.0000000000,13.4373233857,-15.9432783997,-0.0000017425
Br,-1.0000000000,-15.9432770443,0.0000012698,13.4373250930
Br,-1.0000000000,-13.4373245709,0.0000005549,-15.9432775048
Br,-1.0000000000,-13.4373218205,15.9432798497,0.0000013974
Br,-1.0000000000,13.4373227777,15.9432793212,-0.0000009549
Br,-1.0000000000,15.9432786543,13.4373237558,-0.0000009572
Br,-1.0000000000,13.4373257188,0.0000007856,15.9432770551
Br,-1.0000000000,-15.9432772041,0.0000006731,-13.4373261749
Br,-1.0000000000,-13.4373243046,0.0000013268,15.9432793643
Br,-1.0000000000,15.9432790233,0.0000006548,13.4373253719
Br,-1.0000000000,0.0000012945,-15.9432779245,13.4373269041
Br,-1.0000000000,15.9432788635,0.0000000581,-13.4373258960
Br,-1.0000000000,0.0000011006,-13.4373273349,-15.9432777082
Br,-1.0000000000,13.4373254524,0.0000000138,-15.9432798140
Br,-1.0000000000,0.0000008155,13.4373286316,15.9432772783
Br,-1.0000000000,0.0000013669,-13.4373265631,15.9432791609
Br,-1.0000000000,0.0000011909,-15.9432784851,-13.4373281025
Br,-1.0000000000,0.0000005828,15.9432792358,-13.4373273149
Br,-1.0000000000,0.0000005492,13.4373278598,-15.9432795908
Br,-1.0000000000,0.0000006864,15.9432797964,13.4373276918
Ti,4.0000000000,-21.2577040450,0.0000004100,-0.0000001859
Ti,4.0000000000,21.2577040450,-0.0000004100,0.0000001859
Ti,4.0000000000,-0.0000001776,-0.0000005146,-21.2577045794
Ti,4.0000000000,0.0000001776,0.0000005146,21.2577045794
Ti,4.0000000000,-0.0000004054,21.2577051473,0.0000005251
Ti,4.0000000000,0.0000004054,-21.2577051473,-0.0000005251
Br,-1.0000000000,-13.1348016769,-5.3144250138,15.9432766227
Br,-1.0000000000,-13.1348015630,-15.9432778447,5.3144240705
Br,-1.0000000000,-13.1348018796,5.3144275598,15.9432768853
Br,-1.0000000000,-5.3144247427,-13.1348039889,15.9432765468
Br,-1.0000000000,-15.9432768540,-13.1348040411,5.3144241641
Br,-1.0000000000,13.1348035509,5.3144262941,-15.9432771482
Br,-1.0000000000,-13.1348016518,-15.9432781020,-5.3144282192
Br,-1.0000000000,5.3144272799,-13.1348041939,15.9432766397
Br,-1.0000000000,13.1348037536,-5.3144262796,-15.9432774108
Br,-1.0000000000,-15.9432769428,-13.1348042984,-5.3144281256
Br,-1.0000000000,-13.1348021711,15.9432798762,5.3144248581
Br,-1.0000000000,13.1348034370,15.9432791250,-5.3144245959
Br,-1.0000000000,13.1348040451,-15.9432785959,-5.3144253836
Br,-1.0000000000,-13.1348019432,-5.3144257857,-15.9432802464
Br,-1.0000000000,-13.1348022598,15.9432796189,-5.3144274316
Br,-1.0000000000,-13.1348021459,5.3144267880,-15.9432799838
Br,-1.0000000000,13.1348041339,-15.9432783386,5.3144269061
Br,-1.0000000000,-5.3144254722,13.1348061893,-15.9432771395
Br,-1.0000000000,5.3144265503,13.1348059843,-15.9432770465
Br,-1.0000000000,15.9432792136,-13.1348046561,5.3144244430
Br,-1.0000000000,-15.9432774059,13.1348066516,-5.3144249427
Br,-1.0000000000,13.1348040200,-5.3144255077,15.9432794583
Br,-1.0000000000,13.1348035258,15.9432793823,5.3144276938
Br,-1.0000000000,-15.9432768917,-5.3144249175,13.1348080452
Br,-1.0000000000,15.9432786616,13.1348060366,-5.3144246638
Br,-1.0000000000,13.1348038173,5.3144270659,15.9432797209
Br,-1.0000000000,-15.9432773172,13.1348069089,5.3144273470
Br,-1.0000000000,-15.9432771777,-5.3144255939,-13.1348080791
Br,-1.0000000000,-5.3144246665,-15.9432776961,13.1348078756
Br,-1.0000000000,15.9432791248,-13.1348049134,-5.3144278467
Br,-1.0000000000,-5.3144250090,-13.1348047607,-15.9432803223
Br,-1.0000000000,-15.9432773804,5.3144269797,-13.1348078165
Br,-1.0000000000,15.9432787504,13.1348062939,5.3144276259
Br,-1.0000000000,-15.9432770944,5.3144276562,13.1348083077
Br,-1.0000000000,5.3144270135,-13.1348049657,-15.9432802294
Br,-1.0000000000,-5.3144249525,-15.9432783725,-13.1348082487
Br,-1.0000000000,5.3144273561,-15.9432779011,13.1348079685
Br,-1.0000000000,15.9432786871,5.3144263648,-13.1348075376
Br,-1.0000000000,-5.3144252059,13.1348069612,15.9432797297
Br,-1.0000000000,-5.3144255606,15.9432793484,-13.1348074610
Br,-1.0000000000,5.3144264619,15.9432791434,-13.1348073681
Br,-1.0000000000,15.9432788898,-5.3144262089,-13.1348078002
Br,-1.0000000000,5.3144270700,-15.9432785775,-13.1348081557
Br,-1.0000000000,5.3144268167,13.1348067562,15.9432798226
Br,-1.0000000000,15.9432791759,-5.3144255325,13.1348083240
Br,-1.0000000000,15.9432789732,5.3144270412,13.1348085866
Br,-1.0000000000,-5.3144252745,15.9432800248,13.1348086632
Br,-1.0000000000,5.3144267480,15.9432798198,13.1348087562
Br,-1.0000000000,0.0000011467,-2.5059513645,21.2577027398
Br,-1.0000000000,-2.5059514329,0.0000011870,21.2577028138
Br,-1.0000000000,-21.2577030767,0.0000011495,2.5059513761
Br,-1.0000000000,-21.2577030759,-2.5059514690,-0.0000020255
Br,-1.0000000000,-21.2577031372,2.5059536811,0.0000006633
Br,-1.0000000000,-21.2577031414,0.0000009622,-2.5059539800
Br,-1.0000000000,0.0000007303,2.5059527566,-21.2577037301
Br,-1.0000000000,2.5059527835,0.0000000788,-21.2577037409
Br,-1.0000000000,0.0000013737,-21.2577044077,2.5059510369
Br,-1.0000000000,-2.5059512051,-21.2577044748,-0.0000022907
Br,-1.0000000000,2.5059533664,-21.2577045539,0.0000003134
Br,-1.0000000000,0.0000013090,-21.2577045951,-2.5059543192
Br,-1.0000000000,2.5059531386,0.0000011080,21.2577054179
Br,-1.0000000000,0.0000010854,2.5059537857,21.2577054287
Br,-1.0000000000,2.5059525557,21.2577057407,0.0000013636
Br,-1.0000000000,-2.5059520158,21.2577058197,-0.0000012405
Br,-1.0000000000,0.0000004983,21.2577056994,-2.5059532690
Br,-1.0000000000,0.0000005630,21.2577058868,2.5059520871
Br,-1.0000000000,-10.6288509413,0.0000012717,18.7517506924
Br,-1.0000000000,0.0000012839,-10.6288515069,18.7517505228
Br,-1.0000000000,-18.7517508813,-10.6288515702,0.0000003900
Br,-1.0000000000,-10.6288507093,-18.7517516711,0.0000002312
Br,-1.0000000000,-18.7517511728,0.0000007461,-10.6288516372
Br,-1.0000000000,10.6288531037,0.0000008617,18.7517508783
Br,-1.0000000000,-18.7517509952,0.0000012607,10.6288529423
Br,-1.0000000000,18.7517525234,0.0000005197,10.6288507100
Br,-1.0000000000,0.0000014020,-18.7517516189,10.6288526139
Br,-1.0000000000,0.0000008785,10.6288536404,18.7517510479
Br,-1.0000000000,0.0000012245,-18.7517521334,-10.6288519655
Br,-1.0000000000,-18.7517512867,10.6288535770,0.0000009151
Br,-1.0000000000,-10.6288512318,0.0000004300,-18.7517531104
Br,-1.0000000000,18.7517522319,10.6288528361,-0.0000013171
Br,-1.0000000000,18.7517526373,-10.6288523112,-0.0000018422
Br,-1.0000000000,10.6288533358,-18.7517520811,0.0000004171
Br,-1.0000000000,0.0000006526,18.7517535255,10.6288509752
Br,-1.0000000000,-10.6288514587,18.7517534732,-0.0000014074
Br,-1.0000000000,0.0000005881,10.6288527986,-18.7517527549
Br,-1.0000000000,10.6288528133,0.0000000200,-18.7517529245
Br,-1.0000000000,10.6288525863,18.7517530633,-0.0000012215
Br,-1.0000000000,18.7517523458,0.0000000052,-10.6288538694
Br,-1.0000000000,0.0000009934,-10.6288523487,-18.7517532800
Br,-1.0000000000,0.0000004750,18.7517530110,-10.6288536042
Cs,1.0000000000,-18.6004896272,-7.9716380030,7.9716387037
Cs,1.0000000000,-7.9716374020,-18.6004907816,7.9716385341
Cs,1.0000000000,-7.9716375159,-7.9716379507,18.6004910864
Cs,1.0000000000,-18.6004900741,-7.9716386807,-7.9716399592
Cs,1.0000000000,-18.6004900115,7.9716404113,7.9716390051
Cs,1.0000000000,-18.6004903197,7.9716403156,-7.9716394505
Cs,1.0000000000,7.9716400012,-7.9716383018,18.6004912074
Cs,1.0000000000,-7.9716378489,-18.6004914593,-7.9716401288
Cs,1.0000000000,7.9716401151,-18.6004911327,7.9716386552
Cs,1.0000000000,-7.9716379002,7.9716404636,18.6004913878
Cs,1.0000000000,-7.9716383860,7.9716398533,-18.6004916472
Cs,1.0000000000,18.6004919350,-7.9716387641,7.9716390107
Cs,1.0000000000,-7.9716381403,-7.9716391429,-18.6004921559
Cs,1.0000000000,7.9716396309,7.9716394563,-18.6004914901
Cs,1.0000000000,18.6004917422,7.9716395086,-7.9716391074
Cs,1.0000000000,18.6004917068,7.9716397245,7.9716393170
Cs,1.0000000000,7.9716397730,7.9716401868,18.6004915137
Cs,1.0000000000,7.9716395170,18.6004922872,-7.9716389378
Cs,1.0000000000,18.6004920952,-7.9716392968,-7.9716396083
Cs,1.0000000000,-7.9716384999,18.6004926842,-7.9716390950
Cs,1.0000000000,7.9716399839,-7.9716393490,-18.6004919909
Cs,1.0000000000,-7.9716381917,18.6004927799,7.9716393606
Cs,1.0000000000,7.9716402754,-18.6004916654,-7.9716399638
Cs,1.0000000000,7.9716394816,18.6004925031,7.9716394866
Br,-1.0000000000,-10.6288506877,-18.4492291416,5.3144241080
Br,-1.0000000000,-10.6288507680,-5.3144249346,18.4492289362
Br,-1.0000000000,-10.6288509707,5.3144276390,18.4492291987
Br,-1.0000000000,-10.6288511971,-5.3144259177,-18.4492297954
Br,-1.0000000000,-10.6288507765,-18.4492293988,-5.3144281817
Br,-1.0000000000,-10.6288513997,5.3144266560,-18.4492295328
Br,-1.0000000000,-18.4492302349,-10.6288514303,5.3144242240
Br,-1.0000000000,10.6288532771,-5.3144253446,18.4492291221
Br,-1.0000000000,-5.3144247125,-10.6288513337,18.4492305247
Br,-1.0000000000,10.6288526453,5.3144262460,-18.4492293469
Br,-1.0000000000,10.6288533573,-18.4492295516,5.3144242939
Br,-1.0000000000,-10.6288514412,18.4492308483,-5.3144247238
Br,-1.0000000000,10.6288528480,-5.3144263277,-18.4492296095
Br,-1.0000000000,10.6288530744,5.3144272290,18.4492293846
Br,-1.0000000000,10.6288526038,18.4492304383,-5.3144245379
Br,-1.0000000000,5.3144273100,-10.6288515387,18.4492306176
Br,-1.0000000000,-18.4492303237,-10.6288516876,-5.3144280657
Br,-1.0000000000,10.6288532685,-18.4492298088,-5.3144279958
Br,-1.0000000000,-10.6288513524,18.4492311055,5.3144275659
Br,-1.0000000000,-18.4492306403,10.6288537170,5.3144247491
Br,-1.0000000000,18.4492313827,10.6288527709,-5.3144246736
Br,-1.0000000000,10.6288526926,18.4492306955,5.3144277518
Br,-1.0000000000,-18.4492327957,-5.3144249538,10.6288505308
Br,-1.0000000000,-5.3144254908,10.6288528665,-18.4492314206
Br,-1.0000000000,18.4492317881,-10.6288523764,-5.3144251987
Br,-1.0000000000,-5.3144251179,10.6288538136,18.4492310498
Br,-1.0000000000,-5.3144250855,-10.6288522807,-18.4492319457
Br,-1.0000000000,5.3144265317,10.6288526615,-18.4492313277
Br,-1.0000000000,-5.3144246939,-18.4492332979,10.6288503589
Br,-1.0000000000,-18.4492307291,10.6288534597,-5.3144275406
Br,-1.0000000000,18.4492318769,-10.6288521191,5.3144270910
Br,-1.0000000000,5.3144269046,10.6288536086,18.4492311427
Br,-1.0000000000,5.3144269371,-10.6288524857,-18.4492318528
Br,-1.0000000000,18.4492314715,10.6288530281,5.3144276161
Br,-1.0000000000,-18.4492329984,5.3144276199,10.6288507934
Br,-1.0000000000,5.3144273286,-18.4492335029,10.6288504519
Br,-1.0000000000,18.4492343610,5.3144264037,-10.6288508760
Br,-1.0000000000,-18.4492329733,-5.3144254683,-10.6288540486
Br,-1.0000000000,18.4492345637,-5.3144261699,-10.6288511386
Br,-1.0000000000,-18.4492331760,5.3144271053,-10.6288537860
Br,-1.0000000000,-5.3144255233,18.4492355427,-10.6288507735
Br,-1.0000000000,5.3144264992,18.4492353377,-10.6288506805
Br,-1.0000000000,-5.3144248715,-18.4492338124,-10.6288542205
Br,-1.0000000000,18.4492347413,-5.3144256553,10.6288534408
Br,-1.0000000000,5.3144271510,-18.4492340174,-10.6288541275
Br,-1.0000000000,18.4492345386,5.3144269183,10.6288537034
Br,-1.0000000000,-5.3144253457,18.4492360572,10.6288538059
Br,-1.0000000000,5.3144266768,18.4492358522,10.6288538989
Br,-1.0000000000,2.8084713381,-5.3144251065,21.2577030065
Br,-1.0000000000,-5.3144250105,2.8084721067,21.2577031737
Br,-1.0000000000,-5.3144252067,-2.8084698619,-21.2577035883
Br,-1.0000000000,-21.2577030584,-2.8084740940,-5.3144253419
Br,-1.0000000000,-2.8084697728,5.3144265565,-21.2577033516
Br,-1.0000000000,-21.2577030420,-5.3144251981,2.8084746910
Br,-1.0000000000,-21.2577029681,-5.3144252442,-2.8084757362
Br,-1.0000000000,-2.8084695701,-5.3144260172,-21.2577036142
Br,-1.0000000000,-21.2577031156,2.8084762107,5.3144245401
Br,-1.0000000000,5.3144268158,-2.8084700669,-21.2577034953
Br,-1.0000000000,-21.2577029696,-2.8084738367,5.3144269478
Br,-1.0000000000,5.3144270120,2.8084719017,21.2577032667
Br,-1.0000000000,2.8084711354,5.3144274671,21.2577032690
Br,-1.0000000000,-21.2577031707,5.3144273294,-2.8084754736
Br,-1.0000000000,-21.2577032447,5.3144273755,2.8084749536
Br,-1.0000000000,-5.3144247052,-21.2577043398,2.8084723711
Br,-1.0000000000,-21.2577032044,2.8084759534,-5.3144277496
Br,-1.0000000000,2.8084740128,-21.2577044139,5.3144241474
Br,-1.0000000000,-5.3144246874,-21.2577044219,-2.8084743173
Br,-1.0000000000,-2.8084719655,-21.2577042828,5.3144266425
Br,-1.0000000000,-2.8084720542,-21.2577045400,-5.3144256472
Br,-1.0000000000,-5.3144248516,-2.8084688327,21.2577055705
Br,-1.0000000000,-2.8084692150,-5.3144249880,21.2577055446
Br,-1.0000000000,5.3144273173,-21.2577045448,2.8084724641
Br,-1.0000000000,5.3144273351,-21.2577046269,-2.8084742243
Br,-1.0000000000,2.8084739241,-21.2577046712,-5.3144281423
Br,-1.0000000000,-2.8084728650,21.2577057545,-5.3144245970
Br,-1.0000000000,5.3144271709,-2.8084690377,21.2577056635
Br,-1.0000000000,2.8084732021,21.2577058806,5.3144251976
Br,-1.0000000000,-2.8084694177,5.3144275856,21.2577058072
Br,-1.0000000000,-5.3144254982,21.2577058726,-2.8084732671
Br,-1.0000000000,5.3144265244,21.2577056677,-2.8084731741
Br,-1.0000000000,-5.3144255160,21.2577059547,2.8084734213
Br,-1.0000000000,2.8084731133,21.2577056233,-5.3144270921
Br,-1.0000000000,5.3144265066,21.2577057497,2.8084735143
Br,-1.0000000000,-2.8084727762,21.2577060118,5.3144276927
Ti,4.0000000000,-21.2577015584,-5.3144241054,5.3144248188
Ti,4.0000000000,-21.2577016472,-5.3144243626,-5.3144274709
Ti,4.0000000000,-21.2577017611,5.3144284683,5.3144250813
Ti,4.0000000000,-5.3144259602,-21.2577028842,5.3144233487
Ti,4.0000000000,0.0000027781,-15.9432768317,15.9432770319
Ti,4.0000000000,5.3144260623,-21.2577030892,5.3144234417
Ti,4.0000000000,15.9432777683,0.0000021104,15.9432763494
Ti,4.0000000000,-21.2577018499,5.3144282110,-5.3144272084
Ti,4.0000000000,-15.9432782993,0.0000027254,15.9432760705
Ti,4.0000000000,-15.9432765890,-15.9432778524,-0.0000009097
Ti,4.0000000000,-5.3144245916,-5.3144249692,21.2577040252
Ti,4.0000000000,-5.3144260490,-21.2577031415,-5.3144289410
Ti,4.0000000000,5.3144259736,-21.2577033465,-5.3144288481
Ti,4.0000000000,5.3144274310,-5.3144251742,21.2577041182
Ti,4.0000000000,-5.3144247943,5.3144276044,21.2577042878
Ti,4.0000000000,-15.9432771970,15.9432798685,-0.0000001221
Ti,4.0000000000,5.3144272283,5.3144273994,21.2577043807
Ti,4.0000000000,0.0000025117,-15.9432776035,-15.9432798373
Ti,4.0000000000,15.9432794786,-15.9432784674,-0.0000006308
Ti,4.0000000000,15.9432775019,0.0000013385,-15.9432805197
Ti,4.0000000000,15.9432788705,15.9432792535,0.0000001568
Ti,4.0000000000,0.0000021700,15.9432808892,15.9432778195
Ti,4.0000000000,0.0000019037,15.9432801174,-15.9432790496
Ti,4.0000000000,-15.9432785656,0.0000019535,-15.9432807986
Br,-1.0000000000,-15.9432769679,-2.5059512102,15.9432767164
Br,-1.0000000000,-2.5059494517,-15.9432777924,15.9432764531
Br,-1.0000000000,-15.9432772920,2.5059538207,-15.9432774950
Br,-1.0000000000,-15.9432767778,-15.9432777484,2.5059554929
Br,-1.0000000000,-15.9432768863,-15.9432779102,-2.5059560519
Br,-1.0000000000,2.5059513257,15.9432790727,-15.9432769786
Br,-1.0000000000,15.9432790997,-2.5059518252,15.9432769952
Br,-1.0000000000,15.9432787755,2.5059532057,-15.9432772161
Br,-1.0000000000,2.5059519338,-15.9432786482,-15.9432777663
Br,-1.0000000000,-15.9432770257,2.5059545926,15.9432793741
Br,-1.0000000000,-2.5059500597,15.9432799285,15.9432772408
Br,-1.0000000000,2.5059522001,-15.9432778763,15.9432791028
Br,-1.0000000000,-15.9432772342,-2.5059519821,-15.9432801527
Br,-1.0000000000,-15.9432774943,15.9432798107,-2.5059552643
Br,-1.0000000000,-15.9432773858,15.9432799725,2.5059562806
Br,-1.0000000000,15.9432785732,15.9432791957,-2.5059549854
Br,-1.0000000000,15.9432792898,-15.9432783634,2.5059557718
Br,-1.0000000000,15.9432791813,-15.9432785252,-2.5059557731
Br,-1.0000000000,-2.5059503261,15.9432791566,-15.9432796283
Br,-1.0000000000,-2.5059497180,-15.9432785643,-15.9432804160
Br,-1.0000000000,15.9432786817,15.9432793575,2.5059565595
Br,-1.0000000000,15.9432788333,-2.5059525971,-15.9432798739
Br,-1.0000000000,15.9432790419,2.5059539776,15.9432796530
Br,-1.0000000000,2.5059515921,15.9432798446,15.9432798905
Br,-1.0000000000,-21.2577030526,0.0000012194,8.1228983097
Br,-1.0000000000,-21.2577029345,-8.1228988925,0.0000004008
Br,-1.0000000000,8.1229005897,0.0000009820,21.2577029068
Br,-1.0000000000,0.0000009441,8.1229012092,21.2577030024
Br,-1.0000000000,-21.2577031655,0.0000008923,-8.1229009136
Br,-1.0000000000,-8.1228992390,0.0000002838,-21.2577038339
Br,-1.0000000000,0.0000013978,-21.2577043378,8.1228979705
Br,-1.0000000000,-21.2577032786,8.1229011046,-0.0000017629
Br,-1.0000000000,-8.1228986561,-21.2577043489,0.0000002204
Br,-1.0000000000,0.0000009330,-8.1228998171,-21.2577039927
Br,-1.0000000000,0.0000012881,-8.1228987879,21.2577051661
Br,-1.0000000000,-8.1228988839,0.0000013130,21.2577053249
Br,-1.0000000000,8.1229008175,-21.2577046798,-0.0000021977
Br,-1.0000000000,0.0000012849,-21.2577046650,-8.1229012528
Br,-1.0000000000,0.0000005870,21.2577059567,8.1228990207
Br,-1.0000000000,8.1229000067,21.2577056147,-0.0000011475
Br,-1.0000000000,0.0000004742,21.2577056295,-8.1229002026
Br,-1.0000000000,-8.1228994669,21.2577059457,0.0000012706
Cs,1.0000000000,-18.6004898256,-13.2860645744,2.6572123141
Cs,1.0000000000,-13.2860637424,-13.2860645091,13.2860646680
Cs,1.0000000000,-18.6004899395,-2.6572117435,13.2860648664
Cs,1.0000000000,-18.6004896949,-13.2860649933,-2.6572138097
Cs,1.0000000000,-13.2860636809,-18.6004909981,2.6572121400
Cs,1.0000000000,-18.6004900992,2.6572144075,13.2860648828
Cs,1.0000000000,-13.2860640693,-2.6572119768,18.6004910652
Cs,1.0000000000,-13.2860640187,-18.6004909800,-2.6572138204
Cs,1.0000000000,-2.6572115696,-18.6004909458,13.2860645227
Cs,1.0000000000,-18.6004899864,-2.6572126769,-13.2860658369
Cs,1.0000000000,-2.6572118441,-13.2860647555,18.6004908956
Cs,1.0000000000,-18.6004900075,2.6572140561,-13.2860656131
Cs,1.0000000000,-13.2860642465,2.6572146818,18.6004912841
Cs,1.0000000000,2.6572143512,-18.6004911497,13.2860645436
Cs,1.0000000000,2.6572145277,-13.2860648887,18.6004909556
Cs,1.0000000000,-13.2860642115,-2.6572127073,-18.6004919385
Cs,1.0000000000,-13.2860641330,-13.2860653223,-13.2860660664
Cs,1.0000000000,-18.6004901214,13.2860668870,-2.6572130609
Cs,1.0000000000,-13.2860642638,2.6572136346,-18.6004919143
Cs,1.0000000000,-18.6004903907,13.2860667239,2.6572128556
Cs,1.0000000000,18.6004915547,2.6572132950,-13.2860653062
Cs,1.0000000000,13.2860663308,-13.2860649321,13.2860648827
Cs,1.0000000000,-13.2860642001,13.2860669801,13.2860652174
Cs,1.0000000000,-2.6572120850,-18.6004914423,-13.2860660172
Cs,1.0000000000,-13.2860647156,13.2860664836,-13.2860653225
Cs,1.0000000000,18.6004917319,-2.6572133637,-13.2860655250
Cs,1.0000000000,2.6572134768,13.2860657993,-18.6004915378
Cs,1.0000000000,-2.6572124440,13.2860660032,-18.6004915588
Cs,1.0000000000,13.2860663475,-2.6572125201,18.6004913111
Cs,1.0000000000,18.6004921225,-2.6572125505,13.2860652095
Cs,1.0000000000,18.6004914408,13.2860661259,-2.6572127539
Cs,1.0000000000,13.2860657020,2.6572130207,-18.6004917074
Cs,1.0000000000,2.6572136533,18.6004920603,-13.2860651258
Cs,1.0000000000,-2.6572127185,18.6004921936,-13.2860651858
Cs,1.0000000000,-2.6572119863,-13.2860654859,-18.6004921081
Cs,1.0000000000,18.6004920701,2.6572137914,13.2860652337
Cs,1.0000000000,13.2860658617,-2.6572131303,-18.6004917238
Cs,1.0000000000,2.6572144429,-18.6004915012,-13.2860659523
Cs,1.0000000000,13.2860658574,13.2860660147,-13.2860650717
Cs,1.0000000000,-13.2860646523,18.6004926559,-2.6572129891
Cs,1.0000000000,13.2860662850,-18.6004916120,2.6572123469
Cs,1.0000000000,18.6004922364,-13.2860653814,2.6572126572
Cs,1.0000000000,-13.2860644393,18.6004929545,2.6572131660
Cs,1.0000000000,18.6004920234,-13.2860656800,-2.6572134978
Cs,1.0000000000,2.6572140419,-13.2860654990,-18.6004920794
Cs,1.0000000000,18.6004917786,13.2860661078,2.6572132066
Cs,1.0000000000,13.2860657646,18.6004921126,-2.6572127432
Cs,1.0000000000,13.2860665542,-18.6004914489,-2.6572135697
Cs,1.0000000000,13.2860663264,2.6572142130,18.6004915349
Cs,1.0000000000,13.2860657657,13.2860663662,13.2860654242
Cs,1.0000000000,-2.6572124267,13.2860670504,18.6004916396
Cs,1.0000000000,13.2860656339,18.6004925315,2.6572133807
Cs,1.0000000000,13.2860662839,-13.2860658656,-13.2860658205
Cs,1.0000000000,2.6572141012,13.2860669916,18.6004917044
Cs,1.0000000000,-2.6572123280,18.6004930068,13.2860655486
Cs,1.0000000000,2.6572137002,18.6004929938,13.2860655774
Br,-1.0000000000,-21.2577029129,-7.8203763629,5.3144242775
Br,-1.0000000000,-21.2577028793,-5.3144249869,7.8203765535
Br,-1.0000000000,-21.2577031308,-5.3144254554,-7.8203775987
Br,-1.0000000000,-21.2577030017,-7.8203766202,-5.3144280122
Br,-1.0000000000,-21.2577030820,5.3144275867,7.8203768161
Br,-1.0000000000,-21.2577032611,7.8203784796,-5.3144250793
Br,-1.0000000000,-21.2577033335,5.3144271182,-7.8203773361
Br,-1.0000000000,-5.3144248078,-7.8203804669,21.2577029112
Br,-1.0000000000,-7.8203806844,-5.3144249015,21.2577029135
Br,-1.0000000000,-7.8203780097,-21.2577042089,5.3144240544
Br,-1.0000000000,-21.2577031723,7.8203787369,5.3144272104
Br,-1.0000000000,-5.3144245986,-21.2577041646,7.8203779724
Br,-1.0000000000,5.3144272147,-7.8203806719,21.2577030041
Br,-1.0000000000,-7.8203808871,5.3144276721,21.2577031761
Br,-1.0000000000,5.3144274239,-21.2577043696,7.8203780654
Br,-1.0000000000,7.8203822497,5.3144263515,-21.2577032587
Br,-1.0000000000,-5.3144254094,7.8203827118,-21.2577033257
Br,-1.0000000000,-5.3144247940,-21.2577045971,-7.8203799186
Br,-1.0000000000,5.3144266131,7.8203825068,-21.2577032328
Br,-1.0000000000,-7.8203780985,-21.2577044662,-5.3144282353
Br,-1.0000000000,7.8203824524,-5.3144262222,-21.2577035212
Br,-1.0000000000,7.8203799683,-21.2577047450,-5.3144255542
Br,-1.0000000000,7.8203800571,-21.2577044878,5.3144267355
Br,-1.0000000000,7.8203791575,21.2577055495,-5.3144245040
Br,-1.0000000000,5.3144272285,-21.2577048021,-7.8203798256
Br,-1.0000000000,5.3144264178,21.2577054925,-7.8203787754
Br,-1.0000000000,-5.3144256047,21.2577056975,-7.8203788684
