# vmf_atol: 1e-07 | ps2_atol: 1e-07 | ps2_ratio: 2.0 | ode_method: dopri5 | ode_atol: 1e-07 | ode_rtol: 1e-05 | vmf_reg_method: extend | vmf_reg_type: ip | cache_svd_info: True
# frame = {Node('[H]0'): [End('[H]i'), End('[H]j'), Node('[H]5')], Node('[H]5'): [Node('[H]0'), Node('[H]1'), Node('[H]4')], Node('[H]1'): [Node('[H]5'), End('[H]0-0'), End('[H]0-1')], Node('[H]4'): [Node('[H]5'), Node('[H]3'), Node('[H]2')], Node('[H]3'): [Node('[H]4'), End('[H]1-1'), End('[H]1-2')], Node('[H]2'): [Node('[H]4'), End('[H]0-2'), End('[H]1-0')]}
# time ode_steps max_rank tr norm
# # ([H]0)-([H]5) ([H]5)-([H]4) ([H]4)-([H]2) ([H]4)-([H]3) ([H]5)-([H]1)
49.99999999999997 38 20 0.9995904609640516 1.2420921580116717
# 20 20 20 20 20
50.999999999999964 38 20 0.9994057569047662 1.2700980924660654
# 20 20 20 20 20
51.999999999999964 38 20 0.9993087000849254 1.2983773738061724
# 20 20 20 20 20
52.99999999999996 38 20 0.9993034911756508 1.317264990444304
# 20 20 20 20 20
53.999999999999964 38 20 0.9993109380765257 1.3201501485854847
# 20 20 20 20 20
54.99999999999996 38 20 0.9993006381135195 1.3105769434331302
# 20 20 20 20 20
55.99999999999995 38 20 0.9993006252368987 1.3100141184260905
# 20 20 20 20 20
56.99999999999994 38 20 0.9992986695066658 1.3602861191503433
# 20 20 20 20 20
57.999999999999936 38 20 0.9992634328704896 1.5065754930175261
# 20 20 20 20 20
58.999999999999936 38 20 0.9991476307506948 1.771079891301208
# 20 20 20 20 20
59.99999999999993 44 20 0.9989479797565304 2.1547024329202324
# 20 20 20 20 20
60.99999999999992 44 20 0.9986908726900994 2.6692712943296177
# 20 20 20 20 20
61.999999999999915 44 20 0.998520952582987 3.3485269372420974
# 20 20 20 20 20
62.99999999999991 44 20 0.9985219543896486 4.207919367895501
# 20 20 20 20 20
63.999999999999915 44 20 0.9987113964036654 5.176222548343245
# 20 20 20 20 20
64.99999999999991 44 20 0.9986764601880683 6.059759485645169
# 20 20 20 20 20
65.9999999999999 38 20 0.9974232441551443 6.649789713400395
# 20 20 20 20 20
66.9999999999999 38 20 0.9958008511443168 6.938814880679203
# 20 20 20 20 20
67.9999999999999 44 20 0.9950339256476424 7.1921224234023535
# 20 20 20 20 20
68.99999999999989 44 20 0.9959887652043143 7.810619458121521
# 20 20 20 20 20
69.99999999999989 44 20 0.9994447291003477 9.184622782437875
# 20 20 20 20 20
70.99999999999987 44 20 1.0036474604943793 11.569886357173619
# 20 20 20 20 20
71.99999999999987 44 20 1.0048586408876028 15.014319053287533
# 20 20 20 20 20
72.99999999999987 44 20 0.9989748478093887 19.419670607184003
# 20 20 20 20 20
73.99999999999987 44 20 0.982023126142548 24.59256267364983
# 20 20 20 20 20
74.99999999999987 44 20 0.9518552820005708 30.20553529652617
# 20 20 20 20 20
75.99999999999986 44 20 0.9136492500118756 36.00152236914797
# 20 20 20 20 20
76.99999999999986 44 20 0.8790745410628842 42.249766855156125
# 20 20 20 20 20
77.99999999999984 44 20 0.8612100811862916 49.56843231279414
# 20 20 20 20 20
78.99999999999984 44 20 0.8680814262698179 58.004346203098336
# 20 20 20 20 20
79.99999999999984 44 20 0.8789397242078872 66.93474391407635
# 20 20 20 20 20
80.99999999999983 44 20 0.8759970919597481 76.30328518977619
# 20 20 20 20 20
81.99999999999983 44 20 0.8769659317872538 87.89029468464078
# 20 20 20 20 20
82.99999999999983 44 20 0.8794711116364701 105.87662302788736
# 20 20 20 20 20
83.99999999999983 44 20 0.8850147356950926 135.80190785551125
# 20 20 20 20 20
84.99999999999982 44 20 0.9198260812589286 180.80785383865572
# 20 20 20 20 20
85.99999999999983 44 20 0.9952738470265232 238.02301204642953
# 20 20 20 20 20
86.99999999999983 44 20 1.076228092681442 299.78986885957056
# 20 20 20 20 20
87.99999999999984 44 20 1.1500169149652293 360.35475707318625
# 20 20 20 20 20
88.99999999999984 44 20 1.2701184276930004 423.1441792691716
# 20 20 20 20 20
89.99999999999984 44 20 1.361805782753987 501.3263545564107
# 20 20 20 20 20
90.99999999999986 44 20 1.2280829465291174 607.3383531043409
# 20 20 20 20 20
91.99999999999984 44 20 0.9550335155660695 738.7364077868342
# 20 20 20 20 20
92.99999999999986 44 20 0.6299684291421346 883.2104100548536
# 20 20 20 20 20
93.99999999999986 44 20 0.4628013637980515 1037.4684961444902
# 20 20 20 20 20
94.99999999999986 44 20 0.6310932697152978 1215.3386797794242
# 20 20 20 20 20
95.99999999999987 44 20 0.6987504356240366 1436.680714203073
# 20 20 20 20 20
96.99999999999987 44 20 0.547150223357586 1719.0693415307546
# 20 20 20 20 20
97.99999999999989 44 20 0.8229917705251353 2078.2017412694804
# 20 20 20 20 20
98.99999999999989 44 20 1.531082999629208 2513.9686921252096
# 20 20 20 20 20
99.9999999999999 44 20 1.805320615650075 3020.269185512846
# 20 20 20 20 20
