# time rdo00 rdo01 rdo10 rdo11
530.000000000002 0.06621848+0.00000027j -0.13902657+0.00402804j -0.13902680-0.00402666j 0.93378137-0.00000067j
531.000000000002 0.06572445+0.00000029j -0.13811129+0.00469183j -0.13811183-0.00469041j 0.93427539-0.00000069j
532.000000000002 0.06516438+0.00000033j -0.13704080+0.00519008j -0.13704160-0.00518877j 0.93483546-0.00000073j
533.000000000002 0.06455898+0.00000038j -0.13587927+0.00548913j -0.13588025-0.00548805j 0.93544087-0.00000078j
534.000000000002 0.06393204+0.00000044j -0.13469806+0.00556857j -0.13469911-0.00556780j 0.93606781-0.00000084j
535.000000000002 0.06330882+0.00000050j -0.13357058+0.00542328j -0.13357156-0.00542283j 0.93669103-0.00000089j
536.000000000002 0.06271427+0.00000055j -0.13256666+0.00506406j -0.13256748-0.00506390j 0.93728558-0.00000095j
537.000000000002 0.06217126+0.00000059j -0.13174727+0.00451632j -0.13174786-0.00451638j 0.93782859-0.00000099j
538.000000000002 0.06169908+0.00000061j -0.13116020+0.00381742j -0.13116055-0.00381758j 0.93830077-0.00000101j
539.000000000002 0.06131232+0.00000063j -0.13083718+0.00301288j -0.13083732-0.00301306j 0.93868753-0.00000103j
540.000000000002 0.06102012+0.00000063j -0.13079254+0.00215230j -0.13079256-0.00215243j 0.93897973-0.00000103j
541.000000000002 0.06082600+0.00000063j -0.13102358+0.00128532j -0.13102357-0.00128538j 0.93917384-0.00000103j
542.000000000002 0.06072803+0.00000063j -0.13151211+0.00045832j -0.13151214-0.00045834j 0.93927182-0.00000103j
543.000000000002 0.06071932+0.00000063j -0.13222701-0.00028804j -0.13222712+0.00028801j 0.93928053-0.00000103j
544.000000000002 0.06078879+0.00000064j -0.13312717-0.00092019j -0.13312734+0.00092010j 0.93921106-0.00000104j
545.0000000000022 0.06092199+0.00000065j -0.13416450-0.00141211j -0.13416468+0.00141193j 0.93907786-0.00000105j
546.0000000000022 0.06110195+0.00000066j -0.13528668-0.00174525j -0.13528679+0.00174500j 0.93889789-0.00000106j
