# vmf_atol: 1e-07 | ps2_atol: 1e-07 | ps2_ratio: 2.0 | ode_method: dopri5 | ode_atol: 1e-07 | ode_rtol: 1e-05 | vmf_reg_method: extend | vmf_reg_type: ip | cache_svd_info: True
# frame = {Node('[H]0'): [End('[H]i'), End('[H]j'), Node('[H]3')], Node('[H]3'): [Node('[H]0'), Node('[H]2'), Node('[H]1')], Node('[H]2'): [Node('[H]3'), End('[H]0-2'), End('[H]0-3')], Node('[H]1'): [Node('[H]3'), End('[H]0-0'), End('[H]0-1')]}
# time ode_steps max_rank tr norm
# # ([H]0)-([H]3) ([H]3)-([H]1) ([H]3)-([H]2)
# 4 20 20
358.00000000000114 212 20 0.9999999341754778 1.7549373118803813
# 4 20 20
359.00000000000114 212 20 0.999999941814214 1.7272106550539907
# 4 20 20
360.0000000000012 206 20 0.9999999568646437 1.7045362584275852
# 4 20 20
361.0000000000012 206 20 0.9999999718153136 1.688058042334175
# 4 20 20
362.0000000000012 206 20 0.9999999830688264 1.6785959557944115
# 4 20 20
363.0000000000012 206 20 0.9999999896484715 1.6766216780273901
# 4 20 20
364.0000000000012 206 20 0.9999999918547021 1.6822461348712114
# 4 20 20
365.0000000000012 206 20 0.9999999905486261 1.6952175366535422
# 4 20 20
366.0000000000012 206 20 0.9999999866404048 1.714929584946576
# 4 20 20
367.0000000000012 206 20 0.999999981108018 1.7404405465722548
# 4 20 20
368.00000000000125 206 20 0.9999999751269855 1.770504852552869
# 4 20 20
369.00000000000125 206 20 0.9999999698863059 1.8036194573934816
# 4 20 20
370.00000000000125 206 20 0.9999999657796179 1.838087031663319
# 4 20 20
371.0000000000012 206 20 0.9999999620268143 1.872096848200714
# 4 20 20
372.00000000000125 212 20 0.9999999588123871 1.9038219012532096
# 4 20 20
373.00000000000125 206 20 0.9999999518249045 1.931527629340251
# 4 20 20
374.00000000000125 206 20 0.9999999470802999 1.953684393434526
# 4 20 20
375.00000000000125 206 20 0.9999999444445232 1.9690731838744602
# 4 20 20
376.0000000000013 206 20 0.9999999423350331 1.976873297501596
# 4 20 20
377.00000000000125 206 20 0.9999999402969969 1.9767216775367824
# 4 20 20
378.00000000000125 206 20 0.9999999380893113 1.9687368374714955
# 4 20 20
379.00000000000125 206 20 0.9999999357446343 1.9535048482373147
# 4 20 20
380.00000000000125 206 20 0.9999999336396721 1.932029831023218
# 4 20 20
381.0000000000013 206 20 0.9999999322759179 1.9056557192644559
# 4 20 20
382.0000000000013 206 20 0.9999999318155232 1.8759688919437185
# 4 20 20
383.0000000000013 212 20 0.9999999328123926 1.8446922312794571
# 4 20 20
384.0000000000013 212 20 0.9999999346338836 1.8135803121310294
# 4 20 20
385.0000000000013 212 20 0.9999999378744532 1.7843232813864802
# 4 20 20
386.0000000000013 206 20 0.9999999475069142 1.758464239401104
# 4 20 20
387.0000000000013 206 20 0.9999999586675627 1.7373322465758019
# 4 20 20
388.0000000000013 206 20 0.9999999686988934 1.7219910139924568
# 4 20 20
389.00000000000136 206 20 0.9999999762769158 1.7132020502006415
# 4 20 20
390.0000000000013 206 20 0.9999999808114678 1.711400586966256
# 4 20 20
391.0000000000013 206 20 0.9999999824629116 1.716682781766654
# 4 20 20
392.0000000000013 206 20 0.999999981837186 1.7288032946747132
# 4 20 20
393.00000000000136 206 20 0.9999999796190738 1.747183158529824
# 4 20 20
394.00000000000136 206 20 0.9999999764586576 1.7709287264613338
# 4 20 20
395.00000000000136 206 20 0.9999999730161548 1.7988631947365668
# 4 20 20
396.00000000000136 206 20 0.9999999698114416 1.8295725100311202
# 4 20 20
397.00000000000136 206 20 0.9999999669175185 1.8614670985669755
# 4 20 20
398.00000000000136 206 20 0.9999999636443252 1.8928595925053378
# 4 20 20
399.00000000000136 200 20 0.9999999586610907 1.9220565725955856
# 4 20 20
400.00000000000136 200 20 0.9999999533980067 1.9474596035577756
# 4 20 20
401.00000000000136 200 20 0.9999999500877421 1.9676680789610936
# 4 20 20
402.00000000000136 194 20 0.9999999477555758 1.9815744793859726
# 4 20 20
403.0000000000014 188 20 0.9999999456320781 1.988442082934009
# 4 20 20
404.0000000000014 188 20 0.9999999434450636 1.9879563753991767
# 4 20 20
405.0000000000014 188 20 0.9999999411329714 1.9802443515021189
# 4 20 20
406.0000000000014 188 20 0.9999999388375371 1.965859894920083
# 4 20 20
407.0000000000014 188 20 0.9999999367821082 1.9457376884564563
# 4 20 20
408.0000000000014 188 20 0.9999999350949856 1.9211217537107128
# 4 20 20
409.0000000000014 182 20 0.999999933659902 1.8934770786152584
# 4 20 20
410.0000000000014 188 20 0.9999999329145816 1.8643935498511814
# 4 20 20
411.0000000000014 188 20 0.9999999328436795 1.8354906603191623
# 4 20 20
412.0000000000015 188 20 0.9999999346231677 1.808329631638063
# 4 20 20
413.0000000000015 182 20 0.9999999417809504 1.7843372602761245
# 4 20 20
414.0000000000015 182 20 0.9999999493041145 1.7647435056128045
# 4 20 20
415.0000000000015 182 20 0.9999999561675101 1.7505330653869289
# 4 20 20
416.0000000000015 182 20 0.9999999615186534 1.742410057838368
# 4 20 20
417.0000000000014 182 20 0.9999999648963034 1.7407745356316164
# 4 20 20
418.0000000000014 182 20 0.9999999665152696 1.7457097062778313
# 4 20 20
419.0000000000014 182 20 0.9999999667811131 1.756979260805429
# 4 20 20
420.00000000000153 182 20 0.9999999660756975 1.7740349208965853
# 4 20 20
421.00000000000153 182 20 0.9999999645337373 1.7960350193681773
# 4 20 20
422.00000000000153 182 20 0.999999962158263 1.82187544744599
# 4 20 20
423.0000000000015 182 20 0.999999958964987 1.8502344109238575
# 4 20 20
424.0000000000015 182 20 0.9999999550942009 1.879631926556956
# 4 20 20
425.0000000000015 182 20 0.9999999503785032 1.908503715901289
# 4 20 20
426.0000000000015 182 20 0.9999999452560122 1.9352871776980856
# 4 20 20
427.0000000000015 182 20 0.9999999402016041 1.958514713918666
# 4 20 20
428.00000000000153 182 20 0.9999999372560826 1.9769074535571973
# 4 20 20
429.00000000000153 182 20 0.9999999351923681 1.9894608993230536
# 4 20 20
430.00000000000153 182 20 0.9999999333079066 1.9955137982732625
# 4 20 20
431.00000000000153 182 20 0.9999999313602035 1.9947927838892563
# 4 20 20
432.00000000000153 182 20 0.9999999292443074 1.987428012591346
# 4 20 20
433.00000000000153 182 20 0.9999999268546034 1.9739385130793805
# 4 20 20
434.00000000000153 182 20 0.999999924206929 1.9551896284913772
# 4 20 20
435.00000000000153 182 20 0.9999999213354693 1.9323280170967938
# 4 20 20
436.00000000000153 182 20 0.9999999182987445 1.906701646812377
# 4 20 20
437.0000000000016 188 20 0.9999999161418204 1.879772832595416
# 4 20 20
438.0000000000016 188 20 0.9999999151137988 1.8530317127519114
# 4 20 20
439.0000000000016 182 20 0.9999999180286256 1.827916017017919
# 4 20 20
440.0000000000016 182 20 0.9999999223466032 1.8057409923729175
# 4 20 20
441.0000000000016 182 20 0.9999999266780238 1.7876414171338488
# 4 20 20
442.0000000000016 182 20 0.9999999305133275 1.7745260914847087
# 4 20 20
443.0000000000016 182 20 0.999999933391879 1.7670442232339503
# 4 20 20
444.00000000000153 182 20 0.9999999349660394 1.765562759542011
# 4 20 20
445.00000000000165 182 20 0.9999999350541163 1.7701538457285806
# 4 20 20
446.00000000000165 182 20 0.9999999337315439 1.7805920495587437
# 4 20 20
447.00000000000165 182 20 0.9999999312841726 1.7963615917602924
# 4 20 20
448.00000000000165 182 20 0.9999999280306 1.8166743921501998
# 4 20 20
449.0000000000016 182 20 0.999999924209054 1.8405000969243392
# 4 20 20
450.0000000000016 182 20 0.9999999200182573 1.8666092152467944
# 4 20 20
451.0000000000016 182 20 0.9999999156975968 1.8936298858248155
# 4 20 20
452.0000000000016 182 20 0.999999911326644 1.9201175496747074
# 4 20 20
453.0000000000017 182 20 0.999999907066328 1.9446349987134723
# 4 20 20
454.0000000000017 182 20 0.9999999030593832 1.9658382055879864
# 4 20 20
455.00000000000165 182 20 0.9999999003400405 1.982561497073655
# 4 20 20
456.00000000000165 182 20 0.9999998983721607 1.993894489686322
# 4 20 20
457.00000000000165 182 20 0.9999998968070876 1.9992431778776738
# 4 20 20
458.00000000000165 182 20 0.9999998953326665 1.9983688302188145
# 4 20 20
459.00000000000165 182 20 0.999999893689892 1.9914007441890311
# 4 20 20
460.00000000000165 182 20 0.9999998917998086 1.978821973093548
# 4 20 20
461.00000000000165 182 20 0.9999998897802915 1.961430282946739
# 4 20 20
462.0000000000017 182 20 0.9999998876593039 1.9402792137067686
# 4 20 20
463.0000000000017 182 20 0.9999998854903824 1.9166057710473552
# 4 20 20
464.0000000000017 188 20 0.9999998845445898 1.8917517809764886
# 4 20 20
465.0000000000017 188 20 0.9999998846249727 1.8670853752837897
# 4 20 20
466.0000000000017 182 20 0.9999998870581513 1.8439277923533421
# 4 20 20
467.0000000000017 182 20 0.9999998903650814 1.8234889711046869
# 4 20 20
468.0000000000017 188 20 0.9999998935770508 1.8068137730603102
# 4 20 20
469.0000000000017 200 20 0.9999998961222982 1.7947393439601507
# 4 20 20
470.00000000000176 200 20 0.9999998975704537 1.7878632668140808
# 4 20 20
471.00000000000176 200 20 0.9999998977059553 1.7865218409910169
# 4 20 20
472.00000000000176 200 20 0.9999998965934778 1.7907779219835278
# 4 20 20
473.00000000000176 200 20 0.9999998945200301 1.8004181411974578
# 4 20 20
474.00000000000176 206 20 0.9999998918992379 1.8149598285046624
# 4 20 20
475.00000000000176 206 20 0.9999998891727803 1.8336684106151107
# 4 20 20
476.0000000000017 206 20 0.9999998866742356 1.8555862882092766
# 4 20 20
477.0000000000017 206 20 0.9999998845809741 1.879574046759032
# 4 20 20
478.0000000000018 206 20 0.9999998830309509 1.904364198699037
# 4 20 20
479.0000000000018 206 20 0.9999998818693824 1.928626456986695
# 4 20 20
480.0000000000018 206 20 0.9999998811079255 1.9510419135232955
# 4 20 20
481.0000000000018 206 20 0.9999998806416387 1.9703817243875192
# 4 20 20
482.00000000000176 206 20 0.9999998805346465 1.9855843851022728
# 4 20 20
483.00000000000176 206 20 0.9999998804890101 1.9958248244733647
# 4 20 20
484.00000000000176 206 20 0.9999998803090813 2.000568667329926
# 4 20 20
485.00000000000176 206 20 0.9999998798726035 1.9996062516594
# 4 20 20
486.00000000000176 206 20 0.9999998790597417 1.993063126373805
# 4 20 20
487.0000000000018 206 20 0.9999998777777755 1.9813864329074227
# 4 20 20
488.0000000000018 206 20 0.9999998759608398 1.9653092709241218
# 4 20 20
489.0000000000018 206 20 0.9999998733731701 1.9457973738553558
# 4 20 20
490.0000000000018 206 20 0.9999998700123358 1.9239838205168438
# 4 20 20
491.0000000000018 212 20 0.9999998674295004 1.9010979375778017
# 4 20 20
492.0000000000018 206 20 0.9999998644494273 1.8783940598041207
# 4 20 20
493.0000000000018 206 20 0.99999986308409 1.857084773135056
# 4 20 20
494.0000000000018 206 20 0.9999998630129658 1.838281730156116
# 4 20 20
495.0000000000019 206 20 0.9999998637256233 1.8229458360753092
# 4 20 20
496.0000000000019 206 20 0.9999998648948694 1.8118473793310481
# 4 20 20
497.0000000000019 206 20 0.9999998662185189 1.8055359642145719
# 4 20 20
498.0000000000019 206 20 0.9999998674267315 1.8043198124794915
# 4 20 20
499.0000000000019 206 20 0.9999998683586881 1.8082540741871107
# 4 20 20
500.0000000000019 206 20 0.9999998689427281 1.817138105557376
# 4 20 20
501.0000000000019 206 20 0.9999998691634437 1.8305220866448086
# 4 20 20
502.0000000000019 206 20 0.999999869112881 1.847723698822282
# 4 20 20
503.00000000000193 206 20 0.9999998689331537 1.8678557071648476
# 4 20 20
504.00000000000193 206 20 0.9999998688219238 1.8898650660586334
# 4 20 20
505.00000000000193 200 20 0.9999998689330379 1.9125834902812642
# 4 20 20
506.00000000000193 200 20 0.9999998689849073 1.9347883047325507
# 4 20 20
507.00000000000193 194 20 0.999999869012268 1.9552709360570584
# 4 20 20
508.00000000000193 194 20 0.9999998687723313 1.9729088790080989
# 4 20 20
509.0000000000019 188 20 0.9999998683870688 1.986735741237993
# 4 20 20
510.0000000000019 182 20 0.999999867983787 1.9960033187692652
# 4 20 20
511.0000000000019 182 20 0.9999998675312851 2.0002298984057165
# 4 20 20
512.0000000000019 182 20 0.9999998669557223 1.9992301475247645
# 4 20 20
513.0000000000019 182 20 0.999999866185719 1.993123860479131
# 4 20 20
514.0000000000019 182 20 0.9999998652129867 1.9823231684383464
# 4 20 20
515.0000000000019 182 20 0.9999998639919175 1.9675001393173297
# 4 20 20
516.0000000000019 182 20 0.9999998622754659 1.9495386008200706
# 4 20 20
517.0000000000019 182 20 0.9999998594385624 1.9294752111965996
# 4 20 20
518.0000000000019 182 20 0.9999998552217157 1.9084351748122734
# 4 20 20
519.0000000000019 182 20 0.9999998522273937 1.887567609170061
# 4 20 20
520.000000000002 182 20 0.9999998495630021 1.8679845890712856
# 4 20 20
521.000000000002 182 20 0.9999998480246548 1.8507068061517815
# 4 20 20
522.000000000002 182 20 0.999999847081445 1.8366174357291243
# 4 20 20
523.000000000002 182 20 0.9999998464709172 1.826424910369113
# 4 20 20
524.000000000002 182 20 0.9999998460616338 1.8206346038903
# 4 20 20
525.0000000000019 182 20 0.9999998457126729 1.8195291898244494
# 4 20 20
526.0000000000019 182 20 0.999999845445503 1.8231574765553897
# 4 20 20
527.0000000000019 182 20 0.9999998453184904 1.8313317859873732
# 4 20 20
528.000000000002 182 20 0.9999998453914614 1.8436342702729422
# 4 20 20
529.000000000002 182 20 0.9999998456940008 1.8594328214124618
# 4 20 20
530.000000000002 182 20 0.9999998462120502 1.8779072718917729
# 4 20 20
531.000000000002 182 20 0.9999998469590686 1.898086306057255
# 4 20 20
532.000000000002 182 20 0.9999998478493973 1.918894823706459
# 4 20 20
533.000000000002 182 20 0.9999998487309373 1.9392104592540615
# 4 20 20
534.000000000002 182 20 0.9999998496761974 1.9579266531546178
# 4 20 20
535.000000000002 182 20 0.9999998502426428 1.9740183775740623
# 4 20 20
536.000000000002 182 20 0.9999998503861183 1.986605608796069
# 4 20 20
537.000000000002 182 20 0.9999998502800955 1.9950091508929375
# 4 20 20
538.000000000002 182 20 0.999999849984621 1.9987937399147722
# 4 20 20
539.000000000002 182 20 0.9999998495516383 1.9977944347537286
# 4 20 20
540.000000000002 182 20 0.9999998490450193 1.9921240031937848
# 4 20 20
541.000000000002 182 20 0.9999998485279765 1.9821610506891347
# 4 20 20
542.000000000002 182 20 0.9999998479890356 1.9685206451765518
# 4 20 20
543.000000000002 182 20 0.9999998471147409 1.952010826485915
# 4 20 20
544.000000000002 182 20 0.9999998449812105 1.933579415234628
# 4 20 20
545.0000000000022 182 20 0.9999998420769503 1.914255875556283
# 4 20 20
546.0000000000022 182 20 0.9999998397061931 1.8950925939631074
# 4 20 20
547.0000000000022 182 20 0.999999836516582 1.8771092374214928
# 4 20 20
548.0000000000022 182 20 0.9999998342886818 1.861242821580162
# 4 20 20
549.0000000000022 182 20 0.9999998327221477 1.848304993568365
# 4 20 20
550.0000000000022 182 20 0.9999998316797255 1.8389473019162346
# 4 20 20
551.0000000000022 182 20 0.999999831066983 1.833634577243881
# 4 20 20
552.000000000002 182 20 0.9999998308140677 1.8326263475172206
# 4 20 20
553.0000000000022 182 20 0.9999998308441784 1.8359662266594243
# 4 20 20
554.0000000000022 182 20 0.99999983117039 1.843479416861695
# 4 20 20
555.0000000000022 182 20 0.9999998317917224 1.8547787287445887
# 4 20 20
556.0000000000022 182 20 0.9999998326312562 1.8692797004480297
# 4 20 20
557.0000000000022 182 20 0.9999998334814669 1.8862253816025631
# 4 20 20
558.0000000000022 182 20 0.9999998342032594 1.9047210307077427
# 4 20 20
559.0000000000022 182 20 0.9999998349086199 1.923778318004472
# 4 20 20
560.0000000000022 182 20 0.9999998356265632 1.9423676788258897
# 4 20 20
561.0000000000022 182 20 0.999999836638193 1.9594762848033482
# 4 20 20
562.0000000000023 182 20 0.9999998376149748 1.9741680204599277
# 4 20 20
563.0000000000022 182 20 0.9999998383352728 1.9856410116621934
# 4 20 20
564.0000000000022 182 20 0.9999998389557768 1.993277892157229
# 4 20 20
565.0000000000022 182 20 0.9999998396302936 1.996684370788031
# 4 20 20
566.0000000000022 182 20 0.9999998405433781 1.9957126466059567
# 4 20 20
567.0000000000022 182 20 0.9999998417992824 1.9904677369221369
# 4 20 20
568.0000000000022 182 20 0.9999998433358198 1.9812965631313926
# 4 20 20
569.0000000000022 182 20 0.9999998450064234 1.9687613763738319
# 4 20 20
570.0000000000023 182 20 0.9999998465143882 1.9536005139518418
# 4 20 20
571.0000000000023 182 20 0.9999998471507032 1.9366803807810178
# 4 20 20
572.0000000000023 182 20 0.9999998467527966 1.9189428085784692
# 4 20 20
573.0000000000023 182 20 0.9999998459797173 1.9013516686186878
# 4 20 20
574.0000000000023 182 20 0.9999998435520578 1.8848420384241844
# 4 20 20
575.0000000000023 182 20 0.9999998414269385 1.870274287334334
# 4 20 20
576.0000000000023 182 20 0.999999839768785 1.8583945165016624
# 4 20 20
577.0000000000023 182 20 0.9999998384967944 1.8498021705301606
# 4 20 20
578.0000000000023 188 20 0.9999998375317478 1.8449250459334345
# 4 20 20
579.0000000000023 188 20 0.9999998368271364 1.844001747095285
# 4 20 20
580.0000000000023 188 20 0.9999998362257695 1.8470716362794553
# 4 20 20
581.0000000000023 200 20 0.9999998356106617 1.8539724743677484
# 4 20 20
582.0000000000023 206 20 0.9999998348125075 1.8643461487715736
# 4 20 20
583.0000000000023 206 20 0.9999998337082148 1.8776529956993093
# 4 20 20
584.0000000000023 206 20 0.9999998322824389 1.8931951622459566
# 4 20 20
585.0000000000023 206 20 0.9999998315577766 1.9101491136653899
# 4 20 20
586.0000000000023 206 20 0.9999998317006579 1.9276067877733691
# 4 20 20
587.0000000000024 206 20 0.9999998325737167 1.9446239845671922
# 4 20 20
588.0000000000024 206 20 0.9999998342069054 1.9602735964566849
# 4 20 20
589.0000000000024 206 20 0.9999998360664533 1.9737003214579805
# 4 20 20
590.0000000000023 206 20 0.9999998377304876 1.9841728308366753
# 4 20 20
591.0000000000023 206 20 0.999999839289125 1.9911291029896239
# 4 20 20
592.0000000000023 206 20 0.9999998408900677 1.9942110287680896
# 4 20 20
593.0000000000023 206 20 0.9999998427986608 1.993285290570067
# 4 20 20
594.0000000000023 206 20 0.9999998453035943 1.98844886716575
# 4 20 20
595.0000000000024 206 20 0.9999998487291257 1.980019070292942
# 4 20 20
596.0000000000024 206 20 0.9999998534200043 1.9685095344522352
# 4 20 20
597.0000000000024 206 20 0.9999998591356355 1.9545948101427406
# 4 20 20
598.0000000000024 206 20 0.9999998634879236 1.939066986417066
# 4 20 20
599.0000000000024 206 20 0.9999998660383714 1.9227879427077526
# 4 20 20
600.0000000000024 206 20 0.9999998670030532 1.9066408028630628
# 4 20 20
601.0000000000024 206 20 0.9999998651971629 1.8914834259764557
# 4 20 20
602.0000000000024 206 20 0.9999998621493121 1.8781061545635271
# 4 20 20
603.0000000000024 206 20 0.9999998578420635 1.867195168429606
# 4 20 20
604.0000000000024 206 20 0.9999998524335929 1.8593022860224233
# 4 20 20
605.0000000000024 206 20 0.9999998467895213 1.8548215230054814
# 4 20 20
606.0000000000024 206 20 0.999999841268635 1.85397256499334
# 4 20 20
607.0000000000024 206 20 0.9999998359561394 1.8567912761207228
# 4 20 20
608.0000000000024 206 20 0.999999830947383 1.8631274818158823
# 4 20 20
609.0000000000024 200 20 0.9999998261920894 1.872650406361661
# 4 20 20
610.0000000000024 200 20 0.9999998214445155 1.8848622041436138
# 4 20 20
611.0000000000024 194 20 0.9999998174138098 1.8991199180343747
# 4 20 20
612.0000000000025 194 20 0.9999998148885405 1.9146658718598328
# 4 20 20
613.0000000000025 194 20 0.9999998132481572 1.9306659042817294
# 4 20 20
614.0000000000025 194 20 0.9999998122305384 1.9462540394035834
# 4 20 20
615.0000000000025 182 20 0.9999998120900994 1.960581330936073
# 4 20 20
616.0000000000024 182 20 0.9999998126087398 1.972865780680154
# 4 20 20
617.0000000000024 182 20 0.9999998134687518 1.982439683376528
# 4 20 20
618.0000000000024 182 20 0.9999998148064588 1.988790585286694
# 4 20 20
619.0000000000024 182 20 0.9999998168771356 1.991592419185441
# 4 20 20
620.0000000000025 182 20 0.999999820204019 1.9907242069343942
# 4 20 20
621.0000000000025 182 20 0.9999998254634715 1.986274914434586
# 4 20 20
622.0000000000025 182 20 0.9999998338371086 1.9785344045101056
# 4 20 20
623.0000000000025 182 20 0.9999998435165417 1.9679717814427569
# 4 20 20
624.0000000000025 182 20 0.9999998531964174 1.9552034095184712
# 4 20 20
625.0000000000025 182 20 0.9999998613188799 1.9409536654411643
# 4 20 20
626.0000000000025 182 20 0.9999998668319153 1.926011649259544
# 4 20 20
627.0000000000025 182 20 0.9999998694447424 1.9111869412005371
# 4 20 20
628.0000000000025 182 20 0.9999998683859517 1.8972670165362442
# 4 20 20
629.0000000000025 182 20 0.9999998653864672 1.884978326819336
# 4 20 20
630.0000000000025 182 20 0.9999998609733147 1.874952340753144
# 4 20 20
631.0000000000025 182 20 0.9999998553374699 1.867697391729149
# 4 20 20
632.0000000000025 182 20 0.9999998484038101 1.863576709398249
# 4 20 20
633.0000000000025 182 20 0.999999840031474 1.862792867145722
# 4 20 20
634.0000000000025 182 20 0.999999831105852 1.8653788338643635
# 4 20 20
635.0000000000025 182 20 0.9999998217850559 1.871195904481189
# 4 20 20
636.0000000000025 182 20 0.9999998129530769 1.8799388461379205
# 4 20 20
637.0000000000026 182 20 0.9999998054085707 1.8911486535668418
# 4 20 20
638.0000000000026 182 20 0.9999997996105849 1.9042331506537244
# 4 20 20
639.0000000000026 182 20 0.9999997954624229 1.9184953478098261
# 4 20 20
640.0000000000026 182 20 0.9999997922570159 1.9331689089251243
# 4 20 20
641.0000000000026 182 20 0.9999997897920709 1.947459357465813
# 4 20 20
642.0000000000026 182 20 0.9999997882945889 1.9605888830333016
# 4 20 20
643.0000000000025 182 20 0.9999997881052272 1.9718419006030703
# 4 20 20
644.0000000000025 182 20 0.9999997886680609 1.9806080667109358
# 4 20 20
645.0000000000026 182 20 0.9999997904131364 1.9864193506456622
# 4 20 20
646.0000000000026 182 20 0.9999997939194606 1.9889781268950237
# 4 20 20
647.0000000000026 182 20 0.9999998005553787 1.9881739998145833
# 4 20 20
648.0000000000026 182 20 0.9999998110291077 1.9840881456951143
# 4 20 20
649.0000000000026 182 20 0.9999998223349202 1.9769851508857954
# 4 20 20
650.0000000000026 182 20 0.9999998341696048 1.9672934346897002
# 4 20 20
651.0000000000026 182 20 0.999999844571493 1.955576386481474
# 4 20 20
652.0000000000026 182 20 0.9999998551960149 1.942496807639687
# 4 20 20
653.0000000000027 182 20 0.9999998637564379 1.9287776248742656
# 4 20 20
654.0000000000026 182 20 0.9999998685362009 1.9151615155561683
# 4 20 20
655.0000000000026 182 20 0.9999998693363452 1.9023718660618452
# 4 20 20
656.0000000000026 182 20 0.9999998667879301 1.8910768820795227
# 4 20 20
657.0000000000026 182 20 0.9999998624833875 1.8818581195184305
# 4 20 20
658.0000000000026 182 20 0.9999998568965458 1.8751842315288623
# 4 20 20
659.0000000000026 182 20 0.9999998501161085 1.8713903923733202
# 4 20 20
660.0000000000026 182 20 0.9999998420349977 1.8706636798501057
# 4 20 20
661.0000000000026 182 20 0.9999998338533216 1.873034653833208
# 4 20 20
662.0000000000027 182 20 0.9999998254853285 1.8783754230052572
# 4 20 20
663.0000000000027 182 20 0.9999998172870904 1.886404510534227
# 4 20 20
664.0000000000027 182 20 0.9999998096563412 1.8966988523482087
# 4 20 20
665.0000000000027 182 20 0.9999998028245904 1.9087130893530473
# 4 20 20
666.0000000000027 182 20 0.9999997969793037 1.9218059883973737
# 4 20 20
667.0000000000027 182 20 0.9999997921815623 1.9352733138149412
# 4 20 20
668.0000000000027 182 20 0.9999997883169971 1.9483858224357542
# 4 20 20
669.0000000000027 182 20 0.9999997857224987 1.960430366571626
# 4 20 20
670.0000000000027 182 20 0.999999785061722 1.9707515011199301
# 4 20 20
671.0000000000027 182 20 0.999999785935268 1.9787906138651177
# 4 20 20
672.0000000000027 182 20 0.9999997889986231 1.984119543046388
# 4 20 20
673.0000000000027 182 20 0.9999997955603215 1.986465988543269
# 4 20 20
674.0000000000027 182 20 0.9999998047158292 1.9857287186734145
# 4 20 20
675.0000000000027 182 20 0.9999998154321312 1.981981491281498
# 4 20 20
676.0000000000027 182 20 0.9999998272573887 1.9754656861903475
# 4 20 20
677.0000000000027 182 20 0.9999998403998218 1.966572656345743
# 4 20 20
678.0000000000028 182 20 0.9999998544380831 1.9558176293381226
# 4 20 20
679.0000000000028 182 20 0.9999998661710221 1.9438075059810243
# 4 20 20
680.0000000000028 182 20 0.9999998772841615 1.9312050649128802
# 4 20 20
681.0000000000027 182 20 0.9999998848836643 1.9186921405768338
# 4 20 20
682.0000000000026 182 20 0.9999998873483182 1.9069337754106102
# 4 20 20
683.0000000000026 182 20 0.9999998858282021 1.8965450929059904
# 4 20 20
684.0000000000025 182 20 0.9999998818151347 1.8880621116909357
# 4 20 20
685.0000000000024 182 20 0.9999998762297593 1.8819172712682473
# 4 20 20
686.0000000000023 182 20 0.9999998692628701 1.8784201656797974
# 4 20 20
687.0000000000023 182 20 0.9999998612347696 1.8777438145933192
# 4 20 20
688.0000000000022 182 20 0.9999998532254786 1.8799167486681536
# 4 20 20
689.0000000000022 188 20 0.999999844974021 1.8848212022013546
# 4 20 20
690.000000000002 194 20 0.9999998365844469 1.8921977052143655
# 4 20 20
691.000000000002 206 20 0.9999998282743928 1.9016563527133203
# 4 20 20
692.0000000000019 206 20 0.9999998203012422 1.912694846083398
# 4 20 20
693.0000000000018 206 20 0.9999998130162417 1.9247230849889057
# 4 20 20
694.0000000000017 206 20 0.9999998069626715 1.9370936136305985
# 4 20 20
695.0000000000017 206 20 0.99999980208561 1.9491366470417295
# 4 20 20
696.0000000000016 206 20 0.9999997986130706 1.960197790919247
# 4 20 20
697.0000000000016 206 20 0.999999797309861 1.9696760684190473
# 4 20 20
698.0000000000015 206 20 0.9999997982822242 1.9770595627962657
# 4 20 20
699.0000000000015 206 20 0.9999998025510507 1.981955956512027
# 4 20 20
700.0000000000014 206 20 0.9999998093888344 1.9841155825690817
# 4 20 20
701.0000000000013 206 20 0.9999998183945259 1.9834452052300755
# 4 20 20
702.0000000000013 206 20 0.9999998290564323 1.9800116023632888
# 4 20 20
703.0000000000011 206 20 0.9999998409527966 1.9740349471519774
# 4 20 20
704.000000000001 206 20 0.9999998543187557 1.965872880562157
# 4 20 20
705.000000000001 206 20 0.9999998691678837 1.955996894451245
# 4 20 20
706.000000000001 206 20 0.9999998829232247 1.9449631075849376
# 4 20 20
707.0000000000009 206 20 0.9999998945559079 1.9333796790043491
# 4 20 20
708.0000000000008 206 20 0.9999999031469059 1.9218730976824836
# 4 20 20
709.0000000000007 206 20 0.9999999062407608 1.9110552752436327
# 4 20 20
710.0000000000007 206 20 0.999999904883247 1.9014929408614971
# 4 20 20
711.0000000000006 206 20 0.9999999003513513 1.8936805546044058
# 4 20 20
712.0000000000005 206 20 0.9999998936785922 1.8880174868421709
# 4 20 20
713.0000000000005 206 20 0.999999885117198 1.884789984069822
# 4 20 20
714.0000000000005 206 20 0.999999875182285 1.8841582839023268
# 4 20 20
715.0000000000003 206 20 0.9999998652496886 1.8861491808994224
# 4 20 20
716.0000000000002 206 20 0.999999855188169 1.8906543382829646
# 4 20 20
717.0000000000001 200 20 0.9999998451904146 1.8974346145759136
# 4 20 20
718.0000000000001 200 20 0.9999998355556352 1.9061306339601494
# 4 20 20
719.0 194 20 0.9999998264273093 1.916279640292329
# 4 20 20
719.9999999999999 188 20 0.9999998179360827 1.9273383700011677
# 4 20 20
720.9999999999999 182 20 0.9999998106920392 1.9387112425595445
# 4 20 20
