# vmf_atol: 1e-07 | ps2_atol: 1e-07 | ps2_ratio: 2.0 | ode_method: dopri5 | ode_atol: 1e-07 | ode_rtol: 1e-05 | vmf_reg_method: extend | vmf_reg_type: ip | cache_svd_info: True
# frame = {Node('[H]0'): [End('[H]i'), End('[H]j'), Node('[H]3')], Node('[H]3'): [Node('[H]0'), Node('[H]2'), Node('[H]1')], Node('[H]2'): [Node('[H]3'), End('[H]0-2'), End('[H]0-3')], Node('[H]1'): [Node('[H]3'), End('[H]0-0'), End('[H]0-1')]}
# time ode_steps max_rank tr norm
# # ([H]0)-([H]3) ([H]3)-([H]1) ([H]3)-([H]2)
358.00000000000114 32 20 1.000000438121473 1.754933915696811
# 20 20 20
359.00000000000114 32 20 1.00000043508002 1.7272136731289498
# 20 20 20
360.0000000000012 26 20 1.0000004326666718 1.7045451044150592
# 20 20 20
361.0000000000012 26 20 1.0000004308858368 1.688071815660328
# 20 20 20
362.0000000000012 26 20 1.0000004296141856 1.6786135586332873
# 20 20 20
363.0000000000012 32 20 1.0000004286853805 1.6766419204524123
# 20 20 20
364.0000000000012 32 20 1.000000427957124 1.6822678137102913
# 20 20 20
365.0000000000012 32 20 1.000000427349092 1.6952394873396321
# 20 20 20
366.0000000000012 32 20 1.000000426944748 1.7149507145974803
# 20 20 20
367.0000000000012 32 20 1.0000004270822132 1.7404598542055991
# 20 20 20
368.00000000000125 32 20 1.000000428109258 1.7705214376805223
# 20 20 20
369.00000000000125 32 20 1.0000004298818574 1.8036325206638795
# 20 20 20
370.00000000000125 32 20 1.000000431724215 1.8380958775746599
# 20 20 20
371.0000000000012 32 20 1.0000004329831642 1.8721009033519467
# 20 20 20
372.00000000000125 32 20 1.0000004333436887 1.9038207473918867
# 20 20 20
373.00000000000125 32 20 1.0000004327754681 1.9315210558829805
# 20 20 20
374.00000000000125 32 20 1.0000004314405289 1.9536724204875258
# 20 20 20
375.00000000000125 32 20 1.0000004295485303 1.9690561095749517
# 20 20 20
376.0000000000013 32 20 1.0000004273100103 1.9768517173282865
# 20 20 20
377.00000000000125 32 20 1.0000004249662184 1.9766964914580005
# 20 20 20
378.00000000000125 32 20 1.0000004227633006 1.9687092439461096
# 20 20 20
379.00000000000125 32 20 1.0000004207900797 1.9534763069660293
# 20 20 20
380.00000000000125 32 20 1.0000004188827982 1.9320019784252664
# 20 20 20
381.0000000000013 32 20 1.000000416809915 1.9056302356050303
# 20 20 20
382.0000000000013 32 20 1.0000004144762225 1.8759473374461522
# 20 20 20
383.0000000000013 32 20 1.000000411926671 1.844675882565684
# 20 20 20
384.0000000000013 32 20 1.0000004092474912 1.8135700345504036
# 20 20 20
385.0000000000013 32 20 1.000000406548615 1.7843194647645424
# 20 20 20
386.0000000000013 32 20 1.0000004040086479 1.7584668006104265
# 20 20 20
387.0000000000013 32 20 1.0000004018191289 1.737340694359748
# 20 20 20
388.0000000000013 32 20 1.0000004000233114 1.7220045466146554
# 20 20 20
389.00000000000136 32 20 1.000000398453425 1.7132196613308162
# 20 20 20
390.0000000000013 32 20 1.0000003968190376 1.7114211591641013
# 20 20 20
391.0000000000013 32 20 1.0000003948216845 1.7167051590421025
# 20 20 20
392.0000000000013 32 20 1.000000392287081 1.7288263343890125
# 20 20 20
393.00000000000136 32 20 1.0000003893462082 1.7472057652033213
# 20 20 20
394.00000000000136 32 20 1.0000003865403526 1.7709498700642334
# 20 20 20
395.00000000000136 32 20 1.000000384564257 1.79888191823853
# 20 20 20
396.00000000000136 32 20 1.0000003836885516 1.8295879354861337
# 20 20 20
397.00000000000136 32 20 1.000000383517477 1.8614784429759554
# 20 20 20
398.00000000000136 32 20 1.0000003833323987 1.8928661990435083
# 20 20 20
399.00000000000136 32 20 1.0000003825647341 1.9220579529376118
# 20 20 20
400.00000000000136 32 20 1.0000003810855829 1.9474554771670496
# 20 20 20
401.00000000000136 32 20 1.0000003791187044 1.9676584195341498
# 20 20 20
402.00000000000136 32 20 1.0000003769072177 1.981559553153026
# 20 20 20
403.0000000000014 32 20 1.0000003745501749 1.988422465049074
# 20 20 20
404.0000000000014 32 20 1.0000003720733917 1.9879329575493325
# 20 20 20
405.0000000000014 32 20 1.000000369492235 1.9802183331994825
# 20 20 20
406.0000000000014 32 20 1.000000366822576 1.9658327410253849
# 20 20 20
407.0000000000014 32 20 1.0000003642006572 1.9457110381702474
# 20 20 20
408.0000000000014 32 20 1.0000003618309259 1.9210972816019487
# 20 20 20
409.0000000000014 32 20 1.0000003597294806 1.8934563275734357
# 20 20 20
410.0000000000014 32 20 1.000000357743053 1.864377769985065
# 20 20 20
411.0000000000014 32 20 1.0000003557807235 1.8354806903477003
# 20 20 20
412.0000000000015 32 20 1.0000003538870077 1.8083258471344517
# 20 20 20
413.0000000000015 32 20 1.0000003521481378 1.7843395880186914
# 20 20 20
414.0000000000015 32 20 1.0000003506130755 1.7647514944243505
# 20 20 20
415.0000000000015 32 20 1.0000003492765288 1.750545981479182
# 20 20 20
416.0000000000015 32 20 1.0000003480817012 1.742426982214971
# 20 20 20
417.0000000000014 32 20 1.0000003469474976 1.7407944449986652
# 20 20 20
418.0000000000014 32 20 1.0000003458256757 1.7457315312309674
# 20 20 20
419.0000000000014 32 20 1.0000003447442496 1.757001924230964
# 20 20 20
420.00000000000153 32 20 1.000000343815709 1.774057361499039
# 20 20 20
421.00000000000153 32 20 1.0000003431945508 1.7960562063427874
# 20 20 20
422.00000000000153 32 20 1.00000034297879 1.8218943925600497
# 20 20 20
423.0000000000015 32 20 1.0000003430453133 1.8502501871159607
# 20 20 20
424.0000000000015 32 20 1.0000003430032787 1.8796436994686938
# 20 20 20
425.0000000000015 32 20 1.0000003424610147 1.9085107881632712
# 20 20 20
426.0000000000015 32 20 1.0000003413001122 1.9352890327066155
# 20 20 20
427.0000000000015 32 20 1.0000003396638288 1.958511059126603
# 20 20 20
428.00000000000153 32 20 1.0000003377660909 1.9768982573017506
# 20 20 20
429.00000000000153 32 20 1.0000003357466762 1.9894464226952995
# 20 20 20
430.00000000000153 32 20 1.0000003336649705 1.995494614670004
# 20 20 20
431.00000000000153 32 20 1.000000331564374 1.9947697913259017
# 20 20 20
432.00000000000153 32 20 1.0000003294598694 1.9874024218078745
# 20 20 20
433.00000000000153 32 20 1.0000003273345142 1.9739117937518558
# 20 20 20
434.00000000000153 32 20 1.0000003252515524 1.9551634054152007
# 20 20 20
435.00000000000153 32 20 1.0000003233083279 1.9323039251838068
# 20 20 20
436.00000000000153 32 20 1.000000321498085 1.9066811684333824
# 20 20 20
437.0000000000016 32 20 1.0000003197434715 1.8797571481082866
# 20 20 20
438.0000000000016 32 20 1.0000003179983648 1.8530215983398308
# 20 20 20
439.0000000000016 32 20 1.0000003162776403 1.8279118068455846
# 20 20 20
440.0000000000016 32 20 1.0000003146420111 1.8057426058989428
# 20 20 20
441.0000000000016 32 20 1.0000003131652608 1.787648434570003
# 20 20 20
442.0000000000016 32 20 1.0000003118586906 1.77453784830198
# 20 20 20
443.0000000000016 32 20 1.0000003106585806 1.7670598973638356
# 20 20 20
444.00000000000153 32 20 1.000000309491502 1.7655814371871679
# 20 20 20
445.00000000000165 32 20 1.0000003083158253 1.7701745638982367
# 20 20 20
446.00000000000165 32 20 1.0000003071184502 1.780613820877018
# 20 20 20
447.00000000000165 32 20 1.000000305890219 1.7963834188808765
# 20 20 20
448.00000000000165 32 20 1.0000003046440955 1.8166952789547675
# 20 20 20
449.0000000000016 32 20 1.0000003034564475 1.8405190644251568
# 20 20 20
450.0000000000016 32 20 1.0000003024440638 1.866625326964933
# 20 20 20
451.0000000000016 32 20 1.0000003016484136 1.8936422848737138
# 20 20 20
452.0000000000016 32 20 1.0000003009906617 1.920125502711031
# 20 20 20
453.0000000000017 32 20 1.000000300361681 1.9446379410789119
# 20 20 20
454.0000000000017 32 20 1.000000299713528 1.9658357883125794
# 20 20 20
455.00000000000165 32 20 1.0000002990675745 1.982553631787137
# 20 20 20
456.00000000000165 32 20 1.0000002984051979 1.9938813851940416
# 20 20 20
457.00000000000165 32 20 1.0000002975313171 1.9992253658370136
# 20 20 20
458.00000000000165 32 20 1.0000002961719963 1.9983471755138233
# 20 20 20
459.00000000000165 32 20 1.0000002943326272 1.9913764262321738
# 20 20 20
460.00000000000165 32 20 1.0000002924081575 1.9787964256752955
# 20 20 20
461.00000000000165 32 20 1.000000290793223 1.961405087925718
# 20 20 20
462.0000000000017 32 20 1.0000002895145539 1.9402559572832676
# 20 20 20
463.0000000000017 32 20 1.0000002883179233 1.9165858850059567
# 20 20 20
464.0000000000017 32 20 1.0000002870569942 1.8917363983484512
# 20 20 20
465.0000000000017 32 20 1.0000002857594676 1.8670752391679941
# 20 20 20
466.0000000000017 32 20 1.000000284492595 1.8439232255537579
# 20 20 20
467.0000000000017 32 20 1.0000002833173731 1.8234899062704857
# 20 20 20
468.0000000000017 32 20 1.0000002822972525 1.8068198261924775
# 20 20 20
469.0000000000017 32 20 1.0000002814372524 1.7947498993361264
# 20 20 20
470.00000000000176 32 20 1.0000002806461696 1.7878775542422023
# 20 20 20
471.00000000000176 32 20 1.0000002798230945 1.7865389943810641
# 20 20 20
472.00000000000176 32 20 1.0000002789523261 1.7907970180293542
# 20 20 20
473.00000000000176 32 20 1.0000002780884987 1.8004382237791439
# 20 20 20
474.00000000000176 32 20 1.0000002772646017 1.8149799260979167
# 20 20 20
475.00000000000176 32 20 1.0000002764448115 1.8336875536498214
# 20 20 20
476.0000000000017 32 20 1.0000002755670698 1.8556035328391611
# 20 20 20
477.0000000000017 32 20 1.0000002745920593 1.8795885074936491
# 20 20 20
478.0000000000018 32 20 1.0000002735030122 1.9043750876927241
# 20 20 20
479.0000000000018 32 20 1.0000002723036459 1.928633124535694
# 20 20 20
480.0000000000018 32 20 1.0000002710509643 1.9510438863153954
# 20 20 20
481.0000000000018 32 20 1.0000002698950072 1.9703787411429525
# 20 20 20
482.00000000000176 32 20 1.0000002690246494 1.9855764281846007
# 20 20 20
483.00000000000176 32 20 1.0000002685000384 1.9958121443019394
# 20 20 20
484.00000000000176 32 20 1.0000002681792746 2.0005518022941966
# 20 20 20
485.00000000000176 32 20 1.0000002678204185 1.9995860351495482
# 20 20 20
486.00000000000176 32 20 1.0000002672213977 1.9930406670898204
# 20 20 20
487.0000000000018 32 20 1.0000002663348335 1.9813630556612787
# 20 20 20
488.0000000000018 32 20 1.0000002652774893 1.9652864149959737
# 20 20 20
489.0000000000018 32 20 1.000000264143669 1.9457764603584289
# 20 20 20
490.0000000000018 32 20 1.000000262868796 1.92396611107178
# 20 20 20
491.0000000000018 32 20 1.0000002613871328 1.9010844098285564
# 20 20 20
492.0000000000018 32 20 1.0000002597968893 1.878385341579861
# 20 20 20
493.0000000000018 32 20 1.0000002582880838 1.8570811159648912
# 20 20 20
494.0000000000018 32 20 1.0000002569961512 1.8382830497090976
# 20 20 20
495.0000000000019 32 20 1.0000002559508199 1.822951777939933
# 20 20 20
496.0000000000019 32 20 1.0000002550979599 1.8118573876009691
# 20 20 20
497.0000000000019 32 20 1.0000002543599513 1.8055493402493281
# 20 20 20
498.0000000000019 32 20 1.0000002536933508 1.8043357588809308
# 20 20 20
499.0000000000019 32 20 1.0000002530968515 1.8082717262972876
# 20 20 20
500.0000000000019 32 20 1.0000002525835079 1.8171565574020274
# 20 20 20
501.0000000000019 32 20 1.0000002521573104 1.8305404162874181
# 20 20 20
502.0000000000019 32 20 1.000000251804656 1.8477409949978756
# 20 20 20
503.00000000000193 32 20 1.0000002514993107 1.8678710993185834
# 20 20 20
504.00000000000193 32 20 1.0000002512180977 1.8898777583424748
# 20 20 20
505.00000000000193 32 20 1.0000002509574326 1.9125927969992522
# 20 20 20
506.00000000000193 32 20 1.0000002507287287 1.934793683641045
# 20 20 20
507.00000000000193 32 20 1.0000002505351255 1.9552720143590723
# 20 20 20
508.00000000000193 32 20 1.0000002503594985 1.9729054766046326
# 20 20 20
509.0000000000019 32 20 1.0000002501769716 1.9867278874673324
# 20 20 20
510.0000000000019 32 20 1.000000249959937 1.9959912697694155
# 20 20 20
511.0000000000019 32 20 1.0000002496709672 2.0002141579055763
# 20 20 20
512.0000000000019 32 20 1.0000002492710318 1.9992114782412864
# 20 20 20
513.0000000000019 32 20 1.0000002487345279 1.9931032693501933
# 20 20 20
514.0000000000019 32 20 1.0000002480632 1.9823018517494297
# 20 20 20
515.0000000000019 32 20 1.000000247291225 1.967479387984129
# 20 20 20
516.0000000000019 32 20 1.0000002464392084 1.949519678856671
# 20 20 20
517.0000000000019 32 20 1.0000002454596695 1.9294592305835172
# 20 20 20
518.0000000000019 32 20 1.00000024431287 1.9084229889997153
# 20 20 20
519.0000000000019 32 20 1.0000002430752826 1.8875597404104134
# 20 20 20
520.000000000002 32 20 1.0000002418923084 1.8679812342550195
# 20 20 20
521.000000000002 32 20 1.0000002408656847 1.8507078713932315
# 20 20 20
522.000000000002 32 20 1.000000240025311 1.8366226003158803
# 20 20 20
523.000000000002 32 20 1.0000002393516225 1.8264336860264532
# 20 20 20
524.000000000002 32 20 1.0000002387983717 1.8206463828997181
# 20 20 20
525.0000000000019 32 20 1.000000238321559 1.8195432772731133
# 20 20 20
526.0000000000019 32 20 1.000000237910566 1.8231731128413275
# 20 20 20
527.0000000000019 32 20 1.0000002375968882 1.8313481657854347
# 20 20 20
528.000000000002 32 20 1.0000002374279255 1.8436505637025062
# 20 20 20
529.000000000002 32 20 1.000000237418874 1.8594481993492022
# 20 20 20
530.000000000002 32 20 1.0000002375334538 1.8779209368335512
# 20 20 20
531.000000000002 32 20 1.0000002377035127 1.8980975266302955
# 20 20 20
532.000000000002 32 20 1.000000237862455 1.9189029716197363
# 20 20 20
533.000000000002 32 20 1.0000002379534747 1.9392150400121753
# 20 20 20
534.000000000002 32 20 1.0000002379275494 1.9579273313035774
# 20 20 20
535.000000000002 32 20 1.0000002377702855 1.9740149993593101
# 20 20 20
536.000000000002 32 20 1.0000002375254182 1.986598214915165
# 20 20 20
537.000000000002 32 20 1.0000002372507841 1.9949979909532602
# 20 20 20
538.000000000002 32 20 1.0000002369587522 1.9987792882175655
# 20 20 20
539.000000000002 32 20 1.0000002366173932 1.997777395706348
# 20 20 20
540.000000000002 32 20 1.0000002361827516 1.9921052920546771
# 20 20 20
541.000000000002 32 20 1.000000235633905 1.9821417398450254
# 20 20 20
542.000000000002 32 20 1.0000002349872328 1.9685018776433219
# 20 20 20
543.000000000002 32 20 1.0000002342672272 1.9519937104933107
# 20 20 20
544.000000000002 32 20 1.0000002334607725 1.933564920323089
# 20 20 20
545.0000000000022 32 20 1.0000002325532418 1.914244733449405
# 20 20 20
546.0000000000022 32 20 1.0000002316011862 1.895085254310325
# 20 20 20
547.0000000000022 32 20 1.0000002307098947 1.8771058795222562
# 20 20 20
548.0000000000022 32 20 1.0000002299562307 1.8612433797799852
# 20 20 20
549.0000000000022 32 20 1.0000002293595212 1.848309211507834
# 20 20 20
550.0000000000022 32 20 1.0000002288993282 1.8389547771882329
# 20 20 20
551.0000000000022 32 20 1.0000002285360257 1.8336447978256298
# 20 20 20
552.000000000002 32 20 1.0000002282352705 1.8326387173995091
# 20 20 20
553.0000000000022 32 20 1.000000227997032 1.8359800835258961
# 20 20 20
554.0000000000022 32 20 1.0000002278681945 1.843494048719417
# 20 20 20
555.0000000000022 32 20 1.000000227919654 1.8547933924859115
# 20 20 20
556.0000000000022 32 20 1.0000002281940255 1.8692936453299762
# 20 20 20
557.0000000000022 32 20 1.000000228671184 1.8862378773079789
# 20 20 20
558.0000000000022 32 20 1.000000229275746 1.9047313990631116
# 20 20 20
559.0000000000022 32 20 1.0000002299011261 1.9237859683347702
# 20 20 20
560.0000000000022 32 20 1.0000002304339874 1.9423721340097102
# 20 20 20
561.0000000000022 32 20 1.0000002307833034 1.9594772079579794
# 20 20 20
562.0000000000023 32 20 1.0000002309215557 1.974165239977275
# 20 20 20
563.0000000000022 32 20 1.0000002308959006 1.9856345342465829
# 20 20 20
564.0000000000022 32 20 1.0000002307798412 1.9932679196918268
# 20 20 20
565.0000000000022 32 20 1.0000002306187668 1.9966713175882842
# 20 20 20
566.0000000000022 32 20 1.0000002304164277 1.9956971463719146
# 20 20 20
567.0000000000022 32 20 1.0000002301465678 1.9904506254090895
# 20 20 20
568.0000000000022 32 20 1.000000229776172 1.9812788276799143
# 20 20 20
569.0000000000022 32 20 1.00000022929944 1.9687440744901081
# 20 20 20
570.0000000000023 32 20 1.0000002287487646 1.953584676655518
# 20 20 20
571.0000000000023 32 20 1.0000002281639147 1.9366669087351556
# 20 20 20
572.0000000000023 32 20 1.0000002275680882 1.9189323833645313
# 20 20 20
573.0000000000023 32 20 1.0000002269873771 1.9013447245663277
# 20 20 20
574.0000000000023 32 20 1.0000002264581709 1.8848387709713181
# 20 20 20
575.0000000000023 32 20 1.0000002259986662 1.8702746698252948
# 20 20 20
576.0000000000023 32 20 1.0000002256031286 1.858398346359334
# 20 20 20
577.0000000000023 32 20 1.0000002252600797 1.8498091053706114
# 20 20 20
578.0000000000023 32 20 1.0000002249641837 1.844934634044624
# 20 20 20
579.0000000000023 32 20 1.0000002247200324 1.8440134508820587
# 20 20 20
580.0000000000023 32 20 1.0000002245549184 1.8470848494195604
# 20 20 20
581.0000000000023 32 20 1.0000002245297666 1.8539865373616347
# 20 20 20
582.0000000000023 32 20 1.000000224718107 1.8643603645857438
# 20 20 20
583.0000000000023 32 20 1.000000225158338 1.8776666501322568
# 20 20 20
584.0000000000023 32 20 1.0000002258233993 1.8932075499153143
# 20 20 20
585.0000000000023 32 20 1.000000226620716 1.9101595738428818
# 20 20 20
586.0000000000023 32 20 1.0000002274115507 1.9276147353481878
# 20 20 20
587.0000000000024 32 20 1.0000002280481919 1.9446289400934615
# 20 20 20
588.0000000000024 32 20 1.000000228435829 1.9602752133010075
# 20 20 20
589.0000000000024 32 20 1.0000002285838392 1.973698411621476
# 20 20 20
590.0000000000023 32 20 1.0000002285786371 1.9841673804022006
# 20 20 20
591.0000000000023 32 20 1.0000002285096883 1.9911202922274616
# 20 20 20
592.0000000000023 32 20 1.0000002284191287 1.9941992501015098
# 20 20 20
593.0000000000023 32 20 1.0000002282954898 1.9932711531145082
# 20 20 20
594.0000000000023 32 20 1.0000002280993692 1.988433174659067
# 20 20 20
595.0000000000024 32 20 1.000000227803834 1.9800027687169681
# 20 20 20
596.0000000000024 32 20 1.0000002274216313 1.9684936342261203
# 20 20 20
597.0000000000024 32 20 1.000000227005958 1.9545802904247231
# 20 20 20
598.0000000000024 32 20 1.0000002266167427 1.9390546834732105
# 20 20 20
599.0000000000024 32 20 1.0000002262793544 1.9227784976087516
# 20 20 20
600.0000000000024 32 20 1.0000002259827396 1.9066346281087296
# 20 20 20
601.0000000000024 32 20 1.0000002257072198 1.891480713680561
# 20 20 20
602.0000000000024 32 20 1.0000002254383702 1.878106888486612
# 20 20 20
603.0000000000024 32 20 1.0000002251705482 1.8671991644618184
# 20 20 20
604.0000000000024 32 20 1.00000022491034 1.8593092250337648
# 20 20 20
605.0000000000024 32 20 1.0000002246708508 1.8548309817731679
# 20 20 20
606.0000000000024 32 20 1.000000224467298 1.8539840385103312
# 20 20 20
607.0000000000024 32 20 1.0000002243322939 1.8568041936302326
# 20 20 20
608.0000000000024 32 20 1.0000002243279618 1.863141220906802
# 20 20 20
609.0000000000024 32 20 1.0000002245276314 1.8726643072546187
# 20 20 20
610.0000000000024 32 20 1.0000002249686204 1.8848755885108672
# 20 20 20
611.0000000000024 32 20 1.0000002256194553 1.8991321180608471
# 20 20 20
612.0000000000025 32 20 1.0000002263791383 1.9146762631999577
# 20 20 20
613.0000000000025 32 20 1.0000002271019153 1.9306739341725032
# 20 20 20
614.0000000000025 32 20 1.0000002276472624 1.9462592566411951
# 20 20 20
615.0000000000025 32 20 1.0000002279474622 1.9605834115263572
# 20 20 20
616.0000000000024 32 20 1.0000002280405427 1.9728645504599296
# 20 20 20
617.0000000000024 32 20 1.0000002280254388 1.98243513428105
# 20 20 20
618.0000000000024 32 20 1.0000002279889177 1.9887828936884107
# 20 20 20
619.0000000000024 32 20 1.0000002279619016 1.9915819616844013
# 20 20 20
620.0000000000025 32 20 1.000000227909873 1.9907115620072107
# 20 20 20
621.0000000000025 32 20 1.0000002277759241 1.9862608386101719
# 20 20 20
622.0000000000025 32 20 1.000000227538377 1.9785197839613626
# 20 20 20
623.0000000000025 32 20 1.000000227230963 1.9679575437713652
# 20 20 20
624.0000000000025 32 20 1.0000002269258588 1.9551904403095042
# 20 20 20
625.0000000000025 32 20 1.0000002266990005 1.9409427286293657
# 20 20 20
626.0000000000025 32 20 1.0000002265844579 1.926003331081321
# 20 20 20
627.0000000000025 32 20 1.0000002265509333 1.9111816242704565
# 20 20 20
628.0000000000025 32 20 1.0000002265291377 1.8972648848246516
# 20 20 20
629.0000000000025 32 20 1.0000002264631005 1.8849793754836268
# 20 20 20
630.0000000000025 32 20 1.000000226339671 1.874956411377585
# 20 20 20
631.0000000000025 32 20 1.0000002261787375 1.8677042007459606
# 20 20 20
632.0000000000025 32 20 1.0000002260071663 1.8635858749258176
# 20 20 20
633.0000000000025 32 20 1.000000225851773 1.8628039304061943
# 20 20 20
634.0000000000025 32 20 1.0000002257469993 1.865391276784451
# 20 20 20
635.0000000000025 32 20 1.0000002257458667 1.871209157623625
# 20 20 20
636.0000000000025 32 20 1.0000002259070295 1.8799523023125801
# 20 20 20
637.0000000000026 32 20 1.0000002262595962 1.8911616853712985
# 20 20 20
638.0000000000026 32 20 1.00000022676967 1.9042451352624865
# 20 20 20
639.0000000000026 32 20 1.0000002273385098 1.9185056959485836
# 20 20 20
640.0000000000026 32 20 1.0000002278312095 1.9331770933167196
# 20 20 20
641.0000000000026 32 20 1.000000228130272 1.9474649419425045
# 20 20 20
642.0000000000026 32 20 1.0000002281991045 1.9605915481751424
# 20 20 20
643.0000000000025 32 20 1.0000002280968365 1.971841467627847
# 20 20 20
644.0000000000025 32 20 1.0000002279306466 1.98060451584962
# 20 20 20
645.0000000000026 32 20 1.0000002277973852 1.9864128404944439
# 20 20 20
646.0000000000026 32 20 1.0000002277374633 1.9889690076175177
# 20 20 20
647.0000000000026 32 20 1.0000002277108906 1.9881628133293963
# 20 20 20
648.0000000000026 32 20 1.0000002276403988 1.984075598531056
# 20 20 20
649.0000000000026 32 20 1.0000002274850437 1.9769720503662456
# 20 20 20
650.0000000000026 32 20 1.0000002272707262 1.9672806278619053
# 20 20 20
651.0000000000026 32 20 1.0000002270709851 1.9555646799610333
# 20 20 20
652.0000000000026 32 20 1.000000226970284 1.9424869165214653
# 20 20 20
653.0000000000027 32 20 1.0000002270209423 1.9287701061714624
# 20 20 20
654.0000000000026 32 20 1.000000227201516 1.915156742123605
# 20 20 20
655.0000000000026 32 20 1.0000002274158974 1.9023700271167385
# 20 20 20
656.0000000000026 32 20 1.0000002275607354 1.8910779992462623
# 20 20 20
657.0000000000026 32 20 1.000000227593102 1.8818620703991271
# 20 20 20
658.0000000000026 32 20 1.0000002275325977 1.8751907753781678
# 20 20 20
659.0000000000026 32 20 1.0000002274215496 1.8713991937516452
# 20 20 20
660.0000000000026 32 20 1.0000002273012658 1.8706743277589382
# 20 20 20
661.0000000000026 32 20 1.0000002272089497 1.8730466776688006
# 20 20 20
662.0000000000027 32 20 1.0000002271825392 1.878388297727912
# 20 20 20
663.0000000000027 32 20 1.0000002272587065 1.8864176674435382
# 20 20 20
664.0000000000027 32 20 1.000000227453316 1.8967116955106422
# 20 20 20
665.0000000000027 32 20 1.000000227737457 1.908725019509954
# 20 20 20
666.0000000000027 32 20 1.000000228035699 1.9218164322927138
# 20 20 20
667.0000000000027 32 20 1.0000002282508114 1.9352817542622076
# 20 20 20
668.0000000000027 32 20 1.0000002283051896 1.9483918259216657
# 20 20 20
669.0000000000027 32 20 1.0000002281817009 1.9604336105778624
# 20 20 20
670.0000000000027 32 20 1.0000002279268423 1.9707517999465343
# 20 20 20
671.0000000000027 32 20 1.0000002276272526 1.9787879392911967
# 20 20 20
672.0000000000027 32 20 1.000000227381318 1.9841140416158245
# 20 20 20
673.0000000000027 32 20 1.000000227252187 1.9864579925378905
# 20 20 20
674.0000000000027 32 20 1.0000002272251676 1.9857187350398249
# 20 20 20
675.0000000000027 32 20 1.0000002272296018 1.9819701708367623
# 20 20 20
676.0000000000027 32 20 1.0000002272092459 1.9754537764561328
# 20 20 20
677.0000000000027 32 20 1.0000002271621478 1.9665609439069642
# 20 20 20
678.0000000000028 32 20 1.000000227137748 1.9558068729382678
# 20 20 20
679.0000000000028 32 20 1.0000002272031374 1.9437983671185963
# 20 20 20
680.0000000000028 32 20 1.000000227409827 1.931198084675328
# 20 20 20
681.0000000000027 32 20 1.0000002277529827 1.9186876949794085
# 20 20 20
682.0000000000026 32 20 1.0000002281502296 1.906932067377279
# 20 20 20
683.0000000000026 32 20 1.0000002284837881 1.8965461703901287
# 20 20 20
684.0000000000025 32 20 1.0000002286786143 1.8880658873252472
# 20 20 20
685.0000000000024 32 20 1.0000002287326069 1.8819235425847503
# 20 20 20
686.0000000000023 32 20 1.0000002286914749 1.8784286348405959
# 20 20 20
687.0000000000023 32 20 1.0000002286102043 1.8777541062206233
# 20 20 20
688.0000000000022 32 20 1.0000002285339533 1.8799284236269942
# 20 20 20
689.0000000000022 32 20 1.0000002284956764 1.8848337631463328
# 20 20 20
690.000000000002 32 20 1.000000228517393 1.8922106073100358
# 20 20 20
691.000000000002 32 20 1.0000002286045693 1.9016690194535246
# 20 20 20
692.0000000000019 32 20 1.000000228738796 1.91270669223724
# 20 20 20
693.0000000000018 32 20 1.000000228880164 1.9247335455163674
# 20 20 20
694.0000000000017 32 20 1.0000002289824406 1.9371021755879605
# 20 20 20
695.0000000000017 32 20 1.000000229009389 1.949142878479666
# 20 20 20
696.0000000000016 32 20 1.0000002289436647 1.9602013692295472
# 20 20 20
697.0000000000016 32 20 1.0000002287915928 1.969676807936383
# 20 20 20
698.0000000000015 32 20 1.0000002285950336 1.97705743576124
# 20 20 20
699.0000000000015 32 20 1.0000002284259504 1.9819511091837998
# 20 20 20
700.0000000000014 32 20 1.0000002283402323 1.9841083369436223
# 20 20 20
701.0000000000013 32 20 1.0000002283365572 1.983436046179052
# 20 20 20
702.0000000000013 32 20 1.0000002283769887 1.9800011467150656
# 20 20 20
703.0000000000011 32 20 1.0000002284335892 1.9740238984542395
# 20 20 20
704.000000000001 32 20 1.0000002285149496 1.965861976564174
# 20 20 20
705.000000000001 32 20 1.0000002286620868 1.9559868494065258
# 20 20 20
706.000000000001 32 20 1.0000002289229077 1.94495455231937
# 20 20 20
707.0000000000009 32 20 1.0000002293209083 1.933373126861308
# 20 20 20
708.0000000000008 32 20 1.0000002298265387 1.9218689225975394
# 20 20 20
709.0000000000007 32 20 1.0000002303532536 1.9110536899234294
# 20 20 20
710.0000000000007 32 20 1.000000230800944 1.9014940120408395
# 20 20 20
711.0000000000006 32 20 1.000000231103124 1.8936842188401313
# 20 20 20
712.0000000000005 32 20 1.0000002312500196 1.8880235670854517
# 20 20 20
713.0000000000005 32 20 1.000000231277195 1.8847982062058246
# 20 20 20
714.0000000000005 32 20 1.0000002312375327 1.8841682926399506
# 20 20 20
715.0000000000003 32 20 1.0000002311794436 1.8861605533612065
# 20 20 20
716.0000000000002 32 20 1.0000002311399558 1.8906665913189298
# 20 20 20
717.0000000000001 32 20 1.000000231142659 1.8974472171029482
# 20 20 20
718.0000000000001 32 20 1.0000002311966376 1.9061430237441348
# 20 20 20
719.0 32 20 1.0000002312936962 1.9162912466085342
# 20 20 20
719.9999999999999 32 20 1.0000002314145766 1.9273486417166736
# 20 20 20
720.9999999999999 32 20 1.0000002315350112 1.9387196798743438
# 20 20 20
